Year,ID,PatchID,Lineage
9,P3_Y8_UO37,2,0
8,P3_Y6_UO85,3,0
7,P3_Y6_UO85,3,0
6,P3_Y4_UO11,3,0
5,P3_Y4_UO11,3,0
4,P3_Y2_UO3,3,0
3,P3_Y2_UO3,3,0
2,P3_Y0_UO154,3,0
1,P3_Y0_UO154,3,0
0,P3_Y-1_U86,3,0
0,P1_Y-1_U15,1,0
2,P2_Y0_UO61,2,0
1,P2_Y0_UO61,2,0
0,P2_Y-1_U8,2,0
0,P1_Y-1_U9,1,0
4,P1_Y2_UO78,1,0
3,P1_Y2_UO78,1,0
2,P1_Y0_UO52,1,0
1,P1_Y0_UO52,1,0
0,P1_Y-1_U14,1,0
0,P2_Y-1_U2,2,0
2,P3_Y0_UO103,3,0
1,P3_Y0_UO103,3,0
0,P3_Y-1_U25,3,0
0,P1_Y-1_U32,1,0
6,P1_Y4_UO38,1,0
5,P1_Y4_UO38,1,0
4,P1_Y2_UO144,1,0
3,P1_Y2_UO144,1,0
2,P1_Y0_UO174,1,0
1,P1_Y0_UO174,1,0
0,P1_Y-1_U56,1,0
0,P2_Y-1_U19,2,0
2,P1_Y0_UO110,2,0
1,P1_Y0_UO110,1,0
0,P1_Y-1_U45,1,0
0,P2_Y-1_U92,2,0
4,P1_Y2_UO145,3,0
3,P1_Y2_UO145,3,0
2,P1_Y0_UO174,1,0
1,P1_Y0_UO174,1,0
0,P1_Y-1_U56,1,0
0,P2_Y-1_U19,2,0
2,P1_Y0_UO110,2,0
1,P1_Y0_UO110,1,0
0,P1_Y-1_U45,1,0
0,P2_Y-1_U92,2,0
8,P1_Y6_UO129,2,0
7,P1_Y6_UO129,2,0
6,P1_Y4_UO94,1,0
5,P1_Y4_UO94,1,0
4,P1_Y2_UO172,1,0
3,P1_Y2_UO172,1,0
2,P1_Y0_UO38,1,0
1,P1_Y0_UO38,1,0
0,P1_Y-1_U14,1,0
0,P2_Y-1_U44,2,0
2,P2_Y-1_U13,2,0
1,P2_Y-1_U13,2,0
0,P2_Y-1_U13,2,0
4,P2_Y2_UO94,2,0
3,P2_Y2_UO94,2,0
