Year,ID,PatchID,Lineage
9,P3_Y8_UO44,1,0
8,P3_Y6_UO85,3,0
7,P3_Y6_UO85,3,0
6,P3_Y4_UO11,3,0
5,P3_Y4_UO11,3,0
4,P3_Y2_UO3,3,0
3,P3_Y2_UO3,3,0
2,P3_Y0_UO154,3,0
1,P3_Y0_UO154,3,0
0,P3_Y-1_U86,3,0
0,P1_Y-1_U15,1,0
2,P2_Y0_UO61,2,0
1,P2_Y0_UO61,2,0
0,P2_Y-1_U8,2,0
0,P1_Y-1_U9,1,0
4,P1_Y2_UO78,1,0
3,P1_Y2_UO78,1,0
2,P1_Y0_UO52,1,0
1,P1_Y0_UO52,1,0
0,P1_Y-1_U14,1,0
0,P2_Y-1_U2,2,0
2,P3_Y0_UO103,3,0
1,P3_Y0_UO103,3,0
0,P3_Y-1_U25,3,0
0,P1_Y-1_U32,1,0
6,P1_Y4_UO38,1,0
5,P1_Y4_UO38,1,0
4,P1_Y2_UO144,1,0
3,P1_Y2_UO144,1,0
2,P1_Y0_UO174,1,0
1,P1_Y0_UO174,1,0
0,P1_Y-1_U56,1,0
0,P2_Y-1_U19,2,0
2,P1_Y0_UO110,2,0
1,P1_Y0_UO110,1,0
0,P1_Y-1_U45,1,0
0,P2_Y-1_U92,2,0
4,P1_Y2_UO145,3,0
3,P1_Y2_UO145,3,0
2,P1_Y0_UO174,1,0
1,P1_Y0_UO174,1,0
0,P1_Y-1_U56,1,0
0,P2_Y-1_U19,2,0
2,P1_Y0_UO110,2,0
1,P1_Y0_UO110,1,0
0,P1_Y-1_U45,1,0
0,P2_Y-1_U92,2,0
8,P1_Y6_UO129,2,0
7,P1_Y6_UO129,2,0
6,P1_Y4_UO94,1,0
5,P1_Y4_UO94,1,0
4,P1_Y2_UO172,1,0
3,P1_Y2_UO172,1,0
2,P1_Y0_UO38,1,0
1,P1_Y0_UO38,1,0
0,P1_Y-1_U14,1,0
0,P2_Y-1_U44,2,0
2,P2_Y-1_U13,2,0
1,P2_Y-1_U13,2,0
0,P2_Y-1_U13,2,0
4,P2_Y2_UO94,2,0
3,P2_Y2_UO94,2,0
2,P2_Y0_UO131,2,0
1,P2_Y0_UO131,2,0
0,P2_Y-1_U40,2,0
0,P1_Y-1_U97,1,0
2,P1_Y-1_U87,1,0
1,P1_Y-1_U87,1,0
0,P1_Y-1_U87,1,0
6,P1_Y4_UO57,2,0
5,P1_Y4_UO57,1,0
4,P1_Y2_UO79,1,0
3,P1_Y2_UO79,1,0
2,P1_Y0_UO52,1,0
1,P1_Y0_UO52,1,0
0,P1_Y-1_U14,1,0
0,P2_Y-1_U2,2,0
2,P3_Y0_UO103,3,0
1,P3_Y0_UO103,3,0
0,P3_Y-1_U25,3,0
0,P1_Y-1_U32,1,0
4,P3_Y1_UO83,3,0
3,P3_Y1_UO83,3,0
2,P3_Y1_UO83,3,0
1,P3_Y-1_U99,3,0
0,P3_Y-1_U99,3,0
1,P2_Y-1_U83,2,0
0,P2_Y-1_U83,2,0
9,P1_Y7_UO93,1,1
8,P1_Y7_UO93,1,1
7,P1_Y5_UO97,1,1
6,P1_Y5_UO97,1,1
5,P1_Y3_UO129,1,1
4,P1_Y3_UO129,1,1
3,P1_Y1_UO90,1,1
2,P1_Y1_UO90,1,1
1,P1_Y-1_U31,1,1
0,P1_Y-1_U31,1,1
1,P3_Y-1_U5,3,1
0,P3_Y-1_U5,3,1
3,P3_Y1_UO56,3,1
2,P3_Y1_UO56,3,1
1,P3_Y-1_U60,3,1
0,P3_Y-1_U60,3,1
1,P1_Y-1_U84,2,1
0,P1_Y-1_U84,1,1
5,P1_Y3_UO21,2,1
4,P1_Y3_UO21,2,1
3,P1_Y1_UO19,1,1
2,P1_Y1_UO19,1,1
1,P1_Y-1_U42,1,1
0,P1_Y-1_U42,1,1
1,P2_Y-1_U75,2,1
0,P2_Y-1_U75,2,1
3,P2_Y-1_U26,2,1
2,P2_Y-1_U26,2,1
1,P2_Y-1_U26,2,1
0,P2_Y-1_U26,2,1
7,P3_Y5_UO113,3,1
6,P3_Y5_UO113,3,1
5,P3_Y3_UO183,3,1
4,P3_Y3_UO183,3,1
3,P1_Y1_UO199,3,1
2,P1_Y1_UO199,3,1
1,P1_Y-1_U48,1,1
0,P1_Y-1_U48,1,1
1,P3_Y-1_U58,3,1
0,P3_Y-1_U58,3,1
3,P2_Y1_UO37,2,1
2,P2_Y1_UO37,2,1
1,P2_Y-1_U53,2,1
0,P2_Y-1_U53,2,1
1,P1_Y-1_U20,1,1
0,P1_Y-1_U20,1,1
5,P2_Y3_UO37,1,1
4,P2_Y3_UO37,2,1
3,P2_Y1_UO131,2,1
2,P2_Y1_UO131,2,1
1,P2_Y-1_U99,2,1
0,P2_Y-1_U99,2,1
1,P1_Y-1_U87,1,1
0,P1_Y-1_U87,1,1
3,P1_Y0_UO177,1,1
2,P1_Y0_UO177,1,1
1,P1_Y0_UO177,1,1
0,P1_Y-1_U56,1,1
0,P3_Y-1_U94,3,1
9,P1_Y7_UO96,1,2
8,P1_Y7_UO96,1,2
7,P1_Y5_UO97,1,2
6,P1_Y5_UO97,1,2
5,P1_Y3_UO129,1,2
4,P1_Y3_UO129,1,2
3,P1_Y1_UO90,1,2
2,P1_Y1_UO90,1,2
1,P1_Y-1_U31,1,2
0,P1_Y-1_U31,1,2
1,P3_Y-1_U5,3,2
0,P3_Y-1_U5,3,2
3,P3_Y1_UO56,3,2
2,P3_Y1_UO56,3,2
1,P3_Y-1_U60,3,2
0,P3_Y-1_U60,3,2
1,P1_Y-1_U84,2,2
0,P1_Y-1_U84,1,2
5,P1_Y3_UO21,2,2
4,P1_Y3_UO21,2,2
3,P1_Y1_UO19,1,2
2,P1_Y1_UO19,1,2
1,P1_Y-1_U42,1,2
0,P1_Y-1_U42,1,2
1,P2_Y-1_U75,2,2
0,P2_Y-1_U75,2,2
3,P2_Y-1_U26,2,2
2,P2_Y-1_U26,2,2
1,P2_Y-1_U26,2,2
0,P2_Y-1_U26,2,2
7,P3_Y5_UO113,3,2
6,P3_Y5_UO113,3,2
5,P3_Y3_UO183,3,2
4,P3_Y3_UO183,3,2
3,P1_Y1_UO199,3,2
2,P1_Y1_UO199,3,2
1,P1_Y-1_U48,1,2
0,P1_Y-1_U48,1,2
1,P3_Y-1_U58,3,2
0,P3_Y-1_U58,3,2
3,P2_Y1_UO37,2,2
2,P2_Y1_UO37,2,2
1,P2_Y-1_U53,2,2
0,P2_Y-1_U53,2,2
1,P1_Y-1_U20,1,2
0,P1_Y-1_U20,1,2
5,P2_Y3_UO37,1,2
4,P2_Y3_UO37,2,2
3,P2_Y1_UO131,2,2
2,P2_Y1_UO131,2,2
1,P2_Y-1_U99,2,2
0,P2_Y-1_U99,2,2
1,P1_Y-1_U87,1,2
0,P1_Y-1_U87,1,2
3,P1_Y0_UO177,1,2
2,P1_Y0_UO177,1,2
1,P1_Y0_UO177,1,2
0,P1_Y-1_U56,1,2
0,P3_Y-1_U94,3,2
9,P1_Y7_UO97,1,3
8,P1_Y7_UO97,1,3
7,P1_Y5_UO97,1,3
6,P1_Y5_UO97,1,3
5,P1_Y3_UO129,1,3
4,P1_Y3_UO129,1,3
3,P1_Y1_UO90,1,3
2,P1_Y1_UO90,1,3
1,P1_Y-1_U31,1,3
0,P1_Y-1_U31,1,3
1,P3_Y-1_U5,3,3
0,P3_Y-1_U5,3,3
3,P3_Y1_UO56,3,3
2,P3_Y1_UO56,3,3
1,P3_Y-1_U60,3,3
0,P3_Y-1_U60,3,3
1,P1_Y-1_U84,2,3
0,P1_Y-1_U84,1,3
5,P1_Y3_UO21,2,3
4,P1_Y3_UO21,2,3
3,P1_Y1_UO19,1,3
2,P1_Y1_UO19,1,3
1,P1_Y-1_U42,1,3
0,P1_Y-1_U42,1,3
1,P2_Y-1_U75,2,3
0,P2_Y-1_U75,2,3
3,P2_Y-1_U26,2,3
2,P2_Y-1_U26,2,3
1,P2_Y-1_U26,2,3
0,P2_Y-1_U26,2,3
7,P3_Y5_UO113,3,3
6,P3_Y5_UO113,3,3
5,P3_Y3_UO183,3,3
4,P3_Y3_UO183,3,3
3,P1_Y1_UO199,3,3
2,P1_Y1_UO199,3,3
1,P1_Y-1_U48,1,3
0,P1_Y-1_U48,1,3
1,P3_Y-1_U58,3,3
0,P3_Y-1_U58,3,3
3,P2_Y1_UO37,2,3
2,P2_Y1_UO37,2,3
1,P2_Y-1_U53,2,3
0,P2_Y-1_U53,2,3
1,P1_Y-1_U20,1,3
0,P1_Y-1_U20,1,3
5,P2_Y3_UO37,1,3
4,P2_Y3_UO37,2,3
3,P2_Y1_UO131,2,3
2,P2_Y1_UO131,2,3
1,P2_Y-1_U99,2,3
0,P2_Y-1_U99,2,3
1,P1_Y-1_U87,1,3
0,P1_Y-1_U87,1,3
3,P1_Y0_UO177,1,3
2,P1_Y0_UO177,1,3
1,P1_Y0_UO177,1,3
0,P1_Y-1_U56,1,3
0,P3_Y-1_U94,3,3
9,P1_Y7_UO98,1,4
8,P1_Y7_UO98,1,4
7,P1_Y5_UO97,1,4
6,P1_Y5_UO97,1,4
5,P1_Y3_UO129,1,4
4,P1_Y3_UO129,1,4
3,P1_Y1_UO90,1,4
2,P1_Y1_UO90,1,4
1,P1_Y-1_U31,1,4
0,P1_Y-1_U31,1,4
1,P3_Y-1_U5,3,4
0,P3_Y-1_U5,3,4
3,P3_Y1_UO56,3,4
2,P3_Y1_UO56,3,4
1,P3_Y-1_U60,3,4
0,P3_Y-1_U60,3,4
1,P1_Y-1_U84,2,4
0,P1_Y-1_U84,1,4
5,P1_Y3_UO21,2,4
4,P1_Y3_UO21,2,4
3,P1_Y1_UO19,1,4
2,P1_Y1_UO19,1,4
1,P1_Y-1_U42,1,4
0,P1_Y-1_U42,1,4
1,P2_Y-1_U75,2,4
0,P2_Y-1_U75,2,4
3,P2_Y-1_U26,2,4
2,P2_Y-1_U26,2,4
1,P2_Y-1_U26,2,4
0,P2_Y-1_U26,2,4
7,P3_Y5_UO113,3,4
6,P3_Y5_UO113,3,4
5,P3_Y3_UO183,3,4
4,P3_Y3_UO183,3,4
3,P1_Y1_UO199,3,4
2,P1_Y1_UO199,3,4
1,P1_Y-1_U48,1,4
0,P1_Y-1_U48,1,4
1,P3_Y-1_U58,3,4
0,P3_Y-1_U58,3,4
3,P2_Y1_UO37,2,4
2,P2_Y1_UO37,2,4
1,P2_Y-1_U53,2,4
0,P2_Y-1_U53,2,4
1,P1_Y-1_U20,1,4
0,P1_Y-1_U20,1,4
5,P2_Y3_UO37,1,4
4,P2_Y3_UO37,2,4
3,P2_Y1_UO131,2,4
2,P2_Y1_UO131,2,4
1,P2_Y-1_U99,2,4
0,P2_Y-1_U99,2,4
1,P1_Y-1_U87,1,4
0,P1_Y-1_U87,1,4
3,P1_Y0_UO177,1,4
2,P1_Y0_UO177,1,4
1,P1_Y0_UO177,1,4
0,P1_Y-1_U56,1,4
0,P3_Y-1_U94,3,4
9,P3_Y7_UO1,1,5
8,P3_Y7_UO1,1,5
7,P3_Y5_UO110,3,5
6,P3_Y5_UO110,3,5
5,P3_Y3_UO183,3,5
4,P3_Y3_UO183,3,5
3,P1_Y1_UO199,3,5
2,P1_Y1_UO199,3,5
1,P1_Y-1_U48,1,5
0,P1_Y-1_U48,1,5
1,P3_Y-1_U58,3,5
0,P3_Y-1_U58,3,5
3,P2_Y1_UO37,2,5
2,P2_Y1_UO37,2,5
1,P2_Y-1_U53,2,5
0,P2_Y-1_U53,2,5
1,P1_Y-1_U20,1,5
0,P1_Y-1_U20,1,5
5,P2_Y3_UO37,1,5
4,P2_Y3_UO37,2,5
3,P2_Y1_UO131,2,5
2,P2_Y1_UO131,2,5
1,P2_Y-1_U99,2,5
0,P2_Y-1_U99,2,5
1,P1_Y-1_U87,1,5
0,P1_Y-1_U87,1,5
3,P1_Y0_UO177,1,5
2,P1_Y0_UO177,1,5
1,P1_Y0_UO177,1,5
0,P1_Y-1_U56,1,5
0,P3_Y-1_U94,3,5
7,P2_Y5_UO222,2,5
6,P2_Y5_UO222,2,5
5,P2_Y3_UO121,2,5
4,P2_Y3_UO121,2,5
3,P3_Y1_UO160,2,5
2,P3_Y1_UO160,3,5
1,P3_Y-1_U45,3,5
0,P3_Y-1_U45,3,5
1,P1_Y-1_U60,1,5
0,P1_Y-1_U60,1,5
3,P1_Y1_UO23,1,5
2,P1_Y1_UO23,1,5
1,P1_Y-1_U48,1,5
0,P1_Y-1_U48,1,5
1,P2_Y-1_U90,2,5
0,P2_Y-1_U90,2,5
5,P3_Y3_UO111,1,5
4,P3_Y3_UO111,1,5
3,P2_Y1_UO40,3,5
2,P2_Y1_UO40,2,5
1,P2_Y-1_U53,2,5
0,P2_Y-1_U53,2,5
1,P1_Y-1_U20,1,5
0,P1_Y-1_U20,1,5
3,P3_Y1_UO11,2,5
2,P3_Y1_UO11,3,5
1,P3_Y-1_U70,3,5
0,P3_Y-1_U70,3,5
1,P2_Y-1_U26,2,5
0,P2_Y-1_U26,2,5
9,P3_Y8_UO75,1,6
8,P1_Y6_UO45,3,6
7,P1_Y6_UO45,1,6
6,P1_Y4_UO94,1,6
5,P1_Y4_UO94,1,6
4,P1_Y2_UO172,1,6
3,P1_Y2_UO172,1,6
2,P1_Y0_UO38,1,6
1,P1_Y0_UO38,1,6
0,P1_Y-1_U14,1,6
0,P2_Y-1_U44,2,6
2,P2_Y-1_U13,2,6
1,P2_Y-1_U13,2,6
0,P2_Y-1_U13,2,6
4,P2_Y2_UO94,2,6
3,P2_Y2_UO94,2,6
2,P2_Y0_UO131,2,6
1,P2_Y0_UO131,2,6
0,P2_Y-1_U40,2,6
0,P1_Y-1_U97,1,6
2,P1_Y-1_U87,1,6
1,P1_Y-1_U87,1,6
0,P1_Y-1_U87,1,6
6,P2_Y4_UO148,2,6
5,P2_Y4_UO148,2,6
4,P2_Y2_UO175,2,6
3,P2_Y2_UO175,2,6
2,P2_Y0_UO126,2,6
1,P2_Y0_UO126,2,6
0,P2_Y-1_U74,2,6
0,P1_Y-1_U23,1,6
