Year,ID,PatchID,Lineage
9,P1_Y7_UO51,1,0
8,P1_Y7_UO51,1,0
7,P1_Y5_UO94,1,0
6,P1_Y5_UO94,1,0
5,P1_Y3_UO129,1,0
4,P1_Y3_UO129,1,0
3,P1_Y1_UO90,1,0
2,P1_Y1_UO90,1,0
1,P1_Y-1_U31,1,0
0,P1_Y-1_U31,1,0
1,P3_Y-1_U5,3,0
0,P3_Y-1_U5,3,0
3,P3_Y1_UO56,3,0
2,P3_Y1_UO56,3,0
1,P3_Y-1_U60,3,0
0,P3_Y-1_U60,3,0
1,P1_Y-1_U84,2,0
0,P1_Y-1_U84,1,0
5,P1_Y3_UO21,2,0
4,P1_Y3_UO21,2,0
3,P1_Y1_UO19,1,0
2,P1_Y1_UO19,1,0
1,P1_Y-1_U42,1,0
0,P1_Y-1_U42,1,0
1,P2_Y-1_U75,2,0
0,P2_Y-1_U75,2,0
3,P2_Y-1_U26,2,0
2,P2_Y-1_U26,2,0
1,P2_Y-1_U26,2,0
0,P2_Y-1_U26,2,0
7,P1_Y5_UO73,2,0
6,P1_Y5_UO73,1,0
5,P1_Y3_UO97,1,0
4,P1_Y3_UO97,1,0
3,P1_Y1_UO186,1,0
2,P1_Y1_UO186,1,0
1,P1_Y-1_U25,1,0
0,P1_Y-1_U25,1,0
1,P3_Y-1_U58,3,0
0,P3_Y-1_U58,3,0
3,P2_Y1_UO187,2,0
2,P2_Y1_UO187,2,0
1,P2_Y-1_U0,2,0
0,P2_Y-1_U0,2,0
1,P1_Y-1_U83,1,0
0,P1_Y-1_U83,1,0
5,P2_Y2_UO47,2,0
4,P2_Y2_UO47,2,0
3,P2_Y2_UO47,2,0
2,P2_Y0_UO144,2,0
1,P2_Y0_UO144,2,0
0,P2_Y-1_U7,2,0
0,P3_Y-1_U93,3,0
2,P1_Y-1_U60,1,0
1,P1_Y-1_U60,1,0
0,P1_Y-1_U60,1,0
9,P1_Y7_UO52,1,1
8,P1_Y7_UO52,1,1
7,P1_Y5_UO94,1,1
6,P1_Y5_UO94,1,1
5,P1_Y3_UO129,1,1
4,P1_Y3_UO129,1,1
3,P1_Y1_UO90,1,1
2,P1_Y1_UO90,1,1
1,P1_Y-1_U31,1,1
0,P1_Y-1_U31,1,1
1,P3_Y-1_U5,3,1
0,P3_Y-1_U5,3,1
3,P3_Y1_UO56,3,1
2,P3_Y1_UO56,3,1
1,P3_Y-1_U60,3,1
0,P3_Y-1_U60,3,1
1,P1_Y-1_U84,2,1
0,P1_Y-1_U84,1,1
5,P1_Y3_UO21,2,1
4,P1_Y3_UO21,2,1
3,P1_Y1_UO19,1,1
2,P1_Y1_UO19,1,1
1,P1_Y-1_U42,1,1
0,P1_Y-1_U42,1,1
1,P2_Y-1_U75,2,1
0,P2_Y-1_U75,2,1
