0.000000000000000000e+00,1.586796232893553094e-02,9.402796886084860417e-02,3.532376912939316424e-03,3.509760999112590397e-10,2.706480484192508759e-05,3.103225719481367533e-03,8.790029664066264033e-16,2.097308756250430067e-10,1.177910952705666883e-04,3.717542942559564980e-08,5.144473183562053853e-01,3.881173218938429594e-08,9.183238235472310532e-09,3.370597254922395798e-05,5.962930082857089700e-05,2.046218996385298569e-02,2.383148237583017751e-10,3.483203833148120765e-01,2.974000122279036311e-07
4.757563019691574135e-03,0.000000000000000000e+00,1.234497625338133470e-03,1.635642476042341201e-07,9.364011055676802956e-08,2.746281819535882022e-03,1.799966550901883753e-07,2.094798710433507580e-14,2.804893657798892533e-13,3.426001837215639017e-07,5.044180885086305089e-09,3.894323334422268405e-05,6.848774859269996831e-10,2.149295576622778123e-12,1.688540737802324970e-02,4.821314460997374622e-08,2.148736832260449495e-02,5.995205145334226246e-12,9.528487268444800762e-01,3.780051364831150016e-07
4.644176237381263117e-02,2.033660751458185676e-03,0.000000000000000000e+00,2.664945767972531215e-04,5.441862756792930348e-12,2.436818302025988361e-07,8.674431490512720053e-06,2.666703837942118577e-13,1.318554215950075189e-08,4.636412006196013186e-08,1.868306246313455776e-11,5.453775909468131650e-02,1.383331558223478076e-05,7.540847082799137555e-08,2.081249674776142048e-04,2.161376694418403431e-03,8.900279074240859956e-01,9.131130972604043049e-08,4.299936110836740689e-03,2.836945511168008251e-10
6.348299637677572160e-03,9.804272437348701181e-07,9.696770518544097156e-04,0.000000000000000000e+00,2.812622487343576892e-14,2.108885509300985853e-09,2.557843668051481556e-01,1.362088485687513024e-17,1.516222643763319847e-07,8.393235860358402105e-06,2.601081179974101555e-10,7.305833106753643058e-01,3.187140228028249790e-07,6.962253416462975658e-05,6.512084413317685898e-09,6.196436198865360422e-03,2.002646168587594923e-05,2.919072936661219666e-09,1.840456326660777948e-05,2.724025950103556708e-10
2.213108047285003669e-07,1.969353151739865161e-04,6.947379473613471471e-09,9.868386234553451763e-12,0.000000000000000000e+00,9.753460312332381532e-01,2.021264457023262169e-10,2.859716228847600969e-16,1.546915165241800786e-18,3.731923233482992378e-07,7.022600401376826893e-05,9.496645700466576346e-10,4.964784536847813740e-15,1.980364545842829067e-17,1.826908117327947378e-05,3.074748049367509638e-13,1.411648817929301196e-07,5.508346329607826016e-17,5.188326126714289392e-05,2.431591132777220429e-02
1.443779127979805425e-03,4.886271250325419646e-01,2.631887794027539470e-05,6.259771528677170052e-08,8.251435454009148351e-02,0.000000000000000000e+00,8.272207716635838843e-07,2.826245717674615648e-15,6.344053129092385198e-15,2.476085240614125569e-04,4.695080578085297101e-04,6.182615278554419109e-06,9.675982025900494838e-12,1.206595856021183747e-13,2.774787427267385448e-03,1.515619632821843725e-09,2.948292990809154484e-04,8.176325016711179433e-14,2.903961657820091635e-01,1.331984493719463869e-01
1.908562268958039973e-02,3.692274776515447687e-06,1.080145727211028286e-04,8.753396192852770374e-01,1.971473906799475233e-12,9.537148383053378365e-08,0.000000000000000000e+00,5.049996006981448789e-19,6.348628622090723070e-10,1.409950215623340629e-02,3.467442749371258457e-07,9.119968758460868241e-02,1.988442986306064598e-09,4.338483460055259033e-07,5.353321887118431364e-09,3.194066489127035305e-05,5.511882760167270207e-06,1.566556365594527566e-11,1.253857770465552129e-04,1.391537352155920086e-07
1.664454899651784324e-06,1.323002302828896442e-04,1.022362332195122939e-03,1.435147812601736223e-08,8.587753252766947734e-10,1.003219001297528855e-07,1.554818710112303112e-10,0.000000000000000000e+00,1.353276711656911465e-05,2.812341973360421437e-12,2.032013414833371904e-14,1.194418409473535381e-06,2.039891927354698375e-01,4.674571145957116327e-08,1.806760293502993331e-01,7.183183953940487090e-05,9.371272672336294213e-03,6.047122637693790326e-01,8.192991233286673236e-06,2.659552212231349647e-12
6.066076630349957252e-09,2.705817702200159793e-11,7.721325781324795535e-07,2.440158973266565597e-06,7.095564393822945085e-20,3.439667590165512661e-15,2.985605878513506645e-09,2.067047416809872346e-13,0.000000000000000000e+00,1.155048510033260939e-13,5.211567623318615279e-18,7.809891402245648567e-07,7.015287558545509061e-02,8.430767779020723607e-01,2.305584106828013318e-11,1.218840674888775968e-02,2.966616505311279935e-08,7.457790764185945331e-02,7.274640894312721863e-11,1.664407272600075865e-17
2.031543410684272591e-02,1.970778652744810096e-04,1.618989497496961595e-05,8.054761672243361146e-04,1.020754433412006055e-07,8.005406306373107940e-04,3.953888857892395303e-01,2.561533760999700621e-19,6.887606842829174674e-13,0.000000000000000000e+00,5.007651687524387052e-01,1.481452320131557187e-03,1.384348665835492374e-11,2.734789223169889555e-10,9.330562019220401783e-08,9.365530433597306899e-08,5.450803881593692561e-06,8.714065297037250243e-14,5.540500057216833120e-03,7.468353428767170177e-02
1.392506259914438031e-07,6.301855277534516691e-08,1.416894749280909838e-10,5.421315590577276374e-10,4.171709377465849845e-07,3.296767749926052119e-05,2.111822893882926424e-07,4.019629656766552635e-23,6.749382131779048208e-19,1.087581042581689007e-02,0.000000000000000000e+00,2.609278221939513792e-09,4.507165539648201090e-17,1.748302730150947875e-16,4.879965995900563293e-11,1.374726455971212228e-13,1.782696900175486212e-10,2.763549845637766921e-19,5.821261845602523802e-07,9.890898056277871442e-01
4.865029166655520099e-01,1.228324624873264228e-04,1.044215637387103102e-01,3.844358745249007447e-01,1.424261394517650496e-12,1.096026119647181405e-07,1.402312881152036061e-02,5.965122102317738423e-16,2.553547926033575221e-08,8.123039632326734243e-06,6.587547621442316795e-10,0.000000000000000000e+00,1.004009994620372734e-06,1.915186849922722055e-06,1.007877747796479244e-06,5.986990683992015998e-03,2.808634516185124115e-03,6.494263488018836987e-09,1.685863866613961917e-03,2.323278908907952194e-09
