Year,PatchID,Count,TotalAncestors,Proportion,Percentage
0,1,16,283,0.05653710247349823,5.6537102473498235
0,2,24,283,0.08480565371024736,8.480565371024735
0,3,22,283,0.07773851590106007,7.773851590106007
0,4,16,283,0.05653710247349823,5.6537102473498235
0,5,4,283,0.014134275618374558,1.4134275618374559
0,6,1,283,0.0035335689045936395,0.35335689045936397
0,7,11,283,0.038869257950530034,3.8869257950530036
0,8,9,283,0.03180212014134275,3.180212014134275
0,9,3,283,0.01060070671378092,1.0600706713780919
0,10,10,283,0.0353356890459364,3.53356890459364
0,11,23,283,0.0812720848056537,8.12720848056537
0,12,19,283,0.06713780918727916,6.713780918727916
0,13,19,283,0.06713780918727916,6.713780918727916
0,14,5,283,0.0176678445229682,1.76678445229682
0,15,9,283,0.03180212014134275,3.180212014134275
0,16,5,283,0.0176678445229682,1.76678445229682
0,17,26,283,0.09187279151943463,9.187279151943462
0,18,24,283,0.08480565371024736,8.480565371024735
0,19,20,283,0.0706713780918728,7.06713780918728
0,20,17,283,0.06007067137809187,6.007067137809187
1,1,21,288,0.07291666666666667,7.291666666666667
1,2,19,288,0.06597222222222222,6.597222222222222
1,3,25,288,0.08680555555555555,8.680555555555555
1,4,16,288,0.05555555555555555,5.555555555555555
1,5,2,288,0.006944444444444444,0.6944444444444444
1,6,3,288,0.010416666666666666,1.0416666666666665
1,7,12,288,0.041666666666666664,4.166666666666666
1,8,15,288,0.052083333333333336,5.208333333333334
1,9,4,288,0.013888888888888888,1.3888888888888888
1,10,6,288,0.020833333333333332,2.083333333333333
1,11,24,288,0.08333333333333333,8.333333333333332
1,12,30,288,0.10416666666666667,10.416666666666668
1,13,27,288,0.09375,9.375
1,14,1,288,0.003472222222222222,0.3472222222222222
1,15,11,288,0.03819444444444445,3.8194444444444446
1,16,4,288,0.013888888888888888,1.3888888888888888
1,17,20,288,0.06944444444444445,6.944444444444445
1,18,14,288,0.04861111111111111,4.861111111111112
1,19,22,288,0.0763888888888889,7.638888888888889
1,20,12,288,0.041666666666666664,4.166666666666666
2,1,18,273,0.06593406593406594,6.593406593406594
2,2,20,273,0.07326007326007326,7.326007326007327
2,3,18,273,0.06593406593406594,6.593406593406594
2,4,17,273,0.06227106227106227,6.227106227106227
2,5,0,273,0.0,0.0
2,6,3,273,0.01098901098901099,1.098901098901099
2,7,13,273,0.047619047619047616,4.761904761904762
2,8,7,273,0.02564102564102564,2.564102564102564
2,9,2,273,0.007326007326007326,0.7326007326007326
2,10,8,273,0.029304029304029304,2.93040293040293
2,11,21,273,0.07692307692307693,7.6923076923076925
2,12,21,273,0.07692307692307693,7.6923076923076925
2,13,24,273,0.08791208791208792,8.791208791208792
2,14,4,273,0.014652014652014652,1.465201465201465
2,15,6,273,0.02197802197802198,2.197802197802198
2,16,2,273,0.007326007326007326,0.7326007326007326
2,17,26,273,0.09523809523809523,9.523809523809524
2,18,26,273,0.09523809523809523,9.523809523809524
2,19,24,273,0.08791208791208792,8.791208791208792
2,20,13,273,0.047619047619047616,4.761904761904762
3,1,30,279,0.10752688172043011,10.75268817204301
3,2,15,279,0.053763440860215055,5.376344086021505
3,3,21,279,0.07526881720430108,7.526881720430108
3,4,13,279,0.04659498207885305,4.659498207885305
3,5,0,279,0.0,0.0
3,6,1,279,0.0035842293906810036,0.35842293906810035
3,7,11,279,0.03942652329749104,3.942652329749104
3,8,16,279,0.05734767025089606,5.734767025089606
3,9,3,279,0.010752688172043012,1.0752688172043012
3,10,6,279,0.021505376344086023,2.1505376344086025
3,11,13,279,0.04659498207885305,4.659498207885305
3,12,23,279,0.08243727598566308,8.24372759856631
3,13,25,279,0.08960573476702509,8.960573476702509
3,14,3,279,0.010752688172043012,1.0752688172043012
3,15,5,279,0.017921146953405017,1.7921146953405016
3,16,4,279,0.014336917562724014,1.4336917562724014
3,17,31,279,0.1111111111111111,11.11111111111111
3,18,22,279,0.07885304659498207,7.885304659498208
3,19,26,279,0.0931899641577061,9.31899641577061
3,20,11,279,0.03942652329749104,3.942652329749104
4,1,21,261,0.08045977011494253,8.045977011494253
4,2,20,261,0.07662835249042145,7.662835249042145
4,3,25,261,0.09578544061302682,9.578544061302683
4,4,15,261,0.05747126436781609,5.747126436781609
4,5,0,261,0.0,0.0
4,6,0,261,0.0,0.0
4,7,6,261,0.022988505747126436,2.2988505747126435
4,8,7,261,0.02681992337164751,2.681992337164751
4,9,3,261,0.011494252873563218,1.1494252873563218
4,10,6,261,0.022988505747126436,2.2988505747126435
4,11,12,261,0.04597701149425287,4.597701149425287
