Year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,5.6537102473498235,8.480565371024735,7.773851590106007,5.6537102473498235,1.4134275618374559,0.35335689045936397,3.8869257950530036,3.180212014134275,1.0600706713780919,3.53356890459364,8.12720848056537,6.713780918727916,6.713780918727916,1.76678445229682,3.180212014134275,1.76678445229682,9.187279151943462,8.480565371024735,7.06713780918728,6.007067137809187
1,7.291666666666667,6.597222222222222,8.680555555555555,5.555555555555555,0.6944444444444444,1.0416666666666665,4.166666666666666,5.208333333333334,1.3888888888888888,2.083333333333333,8.333333333333332,10.416666666666668,9.375,0.3472222222222222,3.8194444444444446,1.3888888888888888,6.944444444444445,4.861111111111112,7.638888888888889,4.166666666666666
2,6.593406593406594,7.326007326007327,6.593406593406594,6.227106227106227,0.0,1.098901098901099,4.761904761904762,2.564102564102564,0.7326007326007326,2.93040293040293,7.6923076923076925,7.6923076923076925,8.791208791208792,1.465201465201465,2.197802197802198,0.7326007326007326,9.523809523809524,9.523809523809524,8.791208791208792,4.761904761904762
3,10.75268817204301,5.376344086021505,7.526881720430108,4.659498207885305,0.0,0.35842293906810035,3.942652329749104,5.734767025089606,1.0752688172043012,2.1505376344086025,4.659498207885305,8.24372759856631,8.960573476702509,1.0752688172043012,1.7921146953405016,1.4336917562724014,11.11111111111111,7.885304659498208,9.31899641577061,3.942652329749104
4,8.045977011494253,7.662835249042145,9.578544061302683,5.747126436781609,0.0,0.0,2.2988505747126435,2.681992337164751,1.1494252873563218,2.2988505747126435,4.597701149425287,10.727969348659004,9.578544061302683,0.38314176245210724,3.8314176245210727,1.9157088122605364,8.42911877394636,9.578544061302683,6.896551724137931,4.597701149425287
5,9.505703422053232,6.844106463878327,8.745247148288973,7.224334600760455,0.0,0.0,3.4220532319391634,3.4220532319391634,0.38022813688212925,2.6615969581749046,3.4220532319391634,9.885931558935361,6.844106463878327,1.520912547528517,4.182509505703422,1.9011406844106464,6.844106463878327,9.125475285171103,10.646387832699618,3.4220532319391634
6,8.032128514056225,9.63855421686747,8.032128514056225,9.236947791164658,0.0,0.0,5.220883534136546,2.0080321285140563,1.2048192771084338,0.4016064257028112,3.614457831325301,11.244979919678714,8.433734939759036,1.6064257028112447,2.8112449799196786,1.2048192771084338,7.630522088353414,8.433734939759036,8.433734939759036,2.8112449799196786
7,9.767441860465116,7.441860465116279,7.906976744186046,6.976744186046512,0.0,0.46511627906976744,4.186046511627907,2.7906976744186047,0.9302325581395349,2.3255813953488373,1.3953488372093024,9.30232558139535,6.511627906976744,0.9302325581395349,0.9302325581395349,1.8604651162790697,10.69767441860465,10.69767441860465,11.627906976744185,3.255813953488372
8,8.653846153846153,7.6923076923076925,9.134615384615383,8.653846153846153,0.0,0.0,5.288461538461538,3.3653846153846154,0.4807692307692308,1.9230769230769231,3.8461538461538463,10.096153846153847,9.134615384615383,1.4423076923076923,2.8846153846153846,0.9615384615384616,9.615384615384617,6.730769230769231,9.134615384615383,0.9615384615384616
9,7.853403141361256,7.853403141361256,12.041884816753926,9.424083769633508,0.0,0.0,6.282722513089005,4.18848167539267,0.0,1.0471204188481675,2.094240837696335,6.282722513089005,3.1413612565445024,0.0,3.1413612565445024,0.5235602094240838,13.612565445026178,6.282722513089005,15.18324607329843,1.0471204188481675
10,7.9787234042553195,12.23404255319149,11.702127659574469,8.51063829787234,0.0,0.0,5.319148936170213,2.6595744680851063,0.0,2.127659574468085,1.0638297872340425,8.51063829787234,5.319148936170213,0.0,3.723404255319149,0.5319148936170213,12.23404255319149,5.319148936170213,12.23404255319149,0.5319148936170213
11,9.79020979020979,13.986013986013987,13.986013986013987,7.6923076923076925,0.0,0.0,4.895104895104895,3.4965034965034967,0.0,2.097902097902098,0.6993006993006993,11.188811188811188,5.594405594405594,0.0,2.097902097902098,0.6993006993006993,5.594405594405594,2.097902097902098,15.384615384615385,0.6993006993006993
12,10.714285714285714,12.857142857142856,12.857142857142856,7.142857142857142,0.0,0.0,4.285714285714286,2.142857142857143,0.0,2.142857142857143,0.0,12.857142857142856,5.0,0.0,2.142857142857143,0.7142857142857143,9.285714285714286,3.571428571428571,13.571428571428571,0.7142857142857143
13,12.871287128712872,13.861386138613863,11.881188118811881,7.920792079207921,0.0,0.0,3.9603960396039604,1.9801980198019802,0.0,0.9900990099009901,0.0,6.9306930693069315,0.9900990099009901,0.0,1.9801980198019802,0.9900990099009901,8.91089108910891,3.9603960396039604,22.772277227722775,0.0
14,9.0,17.0,7.000000000000001,9.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0,0.0,10.0,4.0,23.0,0.0
15,19.402985074626866,14.925373134328357,8.955223880597014,7.462686567164178,0.0,0.0,2.9850746268656714,1.4925373134328357,0.0,0.0,0.0,14.925373134328357,2.9850746268656714,0.0,2.9850746268656714,0.0,2.9850746268656714,0.0,20.8955223880597,0.0
16,16.666666666666664,18.181818181818183,6.0606060606060606,7.575757575757576,0.0,0.0,1.5151515151515151,1.5151515151515151,0.0,0.0,0.0,19.696969696969695,0.0,0.0,1.5151515151515151,1.5151515151515151,3.0303030303030303,1.5151515151515151,21.21212121212121,0.0
17,33.33333333333333,20.51282051282051,0.0,5.128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82051282051282,0.0,0.0,2.564102564102564,0.0,7.6923076923076925,0.0,17.94871794871795,0.0
18,23.684210526315788,15.789473684210526,5.263157894736842,2.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.052631578947366,0.0,0.0,0.0,0.0,0.0,0.0,31.57894736842105,0.0
19,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
