Year,ID,PatchID,Lineage
9,P2_Y8_UO178,1,0
8,P2_Y6_UO50,2,0
7,P2_Y6_UO50,1,0
6,P3_Y4_UO164,2,0
5,P3_Y4_UO164,1,0
4,P3_Y2_UO201,3,0
3,P3_Y2_UO201,2,0
2,P3_Y0_UO154,3,0
1,P3_Y0_UO154,2,0
0,P3_Y-1_U86,3,0
0,P1_Y-1_U15,1,0
2,P1_Y0_UO46,2,0
1,P1_Y0_UO46,3,0
0,P1_Y-1_U46,1,0
0,P2_Y-1_U19,2,0
4,P3_Y1_UO149,1,0
3,P3_Y1_UO149,2,0
2,P3_Y1_UO149,1,0
1,P1_Y-1_U48,3,0
0,P1_Y-1_U48,1,0
1,P3_Y-1_U36,2,0
0,P3_Y-1_U36,3,0
6,P1_Y4_UO48,1,0
5,P1_Y4_UO48,2,0
4,P1_Y2_UO70,1,0
3,P1_Y2_UO70,3,0
2,P2_Y0_UO164,1,0
1,P2_Y0_UO164,3,0
0,P2_Y-1_U15,2,0
0,P1_Y-1_U9,1,0
2,P2_Y0_UO143,2,0
1,P2_Y0_UO143,1,0
0,P2_Y-1_U7,2,0
0,P3_Y-1_U93,3,0
4,P1_Y1_UO177,3,0
3,P1_Y1_UO177,2,0
2,P1_Y1_UO177,3,0
1,P2_Y-1_U99,1,0
0,P2_Y-1_U99,2,0
1,P3_Y-1_U0,2,0
0,P3_Y-1_U0,3,0
8,P1_Y5_UO46,1,0
7,P1_Y5_UO46,2,0
6,P1_Y5_UO46,3,0
5,P2_Y3_UO5,1,0
4,P2_Y3_UO5,3,0
3,P2_Y1_UO106,2,0
2,P2_Y1_UO106,1,0
1,P1_Y-1_U25,2,0
0,P1_Y-1_U25,1,0
1,P2_Y-1_U90,3,0
0,P2_Y-1_U90,2,0
3,P2_Y1_UO105,1,0
2,P2_Y1_UO105,3,0
1,P1_Y-1_U88,2,0
0,P1_Y-1_U88,1,0
1,P2_Y-1_U33,3,0
0,P2_Y-1_U33,2,0
5,P3_Y3_UO179,3,0
4,P3_Y3_UO179,2,0
3,P2_Y1_UO41,3,0
2,P2_Y1_UO41,1,0
1,P3_Y-1_U16,2,0
0,P3_Y-1_U16,3,0
1,P1_Y-1_U39,3,0
0,P1_Y-1_U39,1,0
3,P1_Y1_UO74,1,0
2,P1_Y1_UO74,2,0
1,P2_Y-1_U69,1,0
0,P2_Y-1_U69,2,0
1,P2_Y-1_U78,3,0
0,P2_Y-1_U78,2,0
9,P2_Y8_UO203,1,1
8,P3_Y6_UO44,2,1
7,P3_Y6_UO44,1,1
6,P2_Y4_UO193,3,1
5,P2_Y4_UO193,1,1
4,P2_Y2_UO19,2,1
3,P2_Y2_UO19,1,1
2,P3_Y0_UO153,2,1
1,P3_Y0_UO153,1,1
0,P3_Y-1_U86,3,1
0,P1_Y-1_U15,1,1
2,P3_Y0_UO34,3,1
1,P3_Y0_UO34,2,1
0,P3_Y-1_U68,3,1
0,P2_Y-1_U22,2,1
4,P3_Y0_UO34,3,1
3,P3_Y0_UO34,1,1
2,P3_Y0_UO34,3,1
1,P3_Y0_UO34,2,1
0,P3_Y-1_U68,3,1
0,P2_Y-1_U22,2,1
6,P1_Y4_UO151,2,1
5,P1_Y4_UO151,3,1
4,P1_Y2_UO57,1,1
3,P1_Y2_UO57,3,1
2,P1_Y0_UO44,1,1
1,P1_Y0_UO44,3,1
0,P1_Y-1_U46,1,1
0,P2_Y-1_U19,2,1
2,P2_Y0_UO140,3,1
1,P2_Y0_UO140,1,1
0,P2_Y-1_U43,2,1
0,P1_Y-1_U90,1,1
4,P3_Y2_UO174,3,1
3,P3_Y2_UO174,1,1
2,P2_Y0_UO102,3,1
1,P2_Y0_UO102,1,1
0,P2_Y-1_U15,2,1
0,P3_Y-1_U17,3,1
2,P1_Y0_UO45,2,1
1,P1_Y0_UO45,3,1
0,P1_Y-1_U46,1,1
0,P2_Y-1_U19,2,1
8,P1_Y6_UO138,1,1
7,P1_Y6_UO138,3,1
6,P2_Y4_UO66,1,1
5,P2_Y4_UO66,3,1
4,P2_Y2_UO19,2,1
3,P2_Y2_UO19,1,1
2,P3_Y0_UO153,2,1
1,P3_Y0_UO153,1,1
0,P3_Y-1_U86,3,1
0,P1_Y-1_U15,1,1
2,P3_Y0_UO34,3,1
1,P3_Y0_UO34,2,1
0,P3_Y-1_U68,3,1
0,P2_Y-1_U22,2,1
4,P1_Y2_UO90,3,1
3,P1_Y2_UO90,2,1
2,P2_Y0_UO197,1,1
1,P2_Y0_UO197,3,1
0,P2_Y-1_U23,2,1
0,P1_Y-1_U97,1,1
2,P3_Y0_UO34,3,1
1,P3_Y0_UO34,2,1
0,P3_Y-1_U68,3,1
0,P2_Y-1_U22,2,1
6,P3_Y4_UO113,3,1
5,P3_Y4_UO113,1,1
4,P3_Y2_UO159,3,1
3,P3_Y2_UO159,1,1
2,P2_Y0_UO195,3,1
1,P2_Y0_UO195,1,1
0,P2_Y-1_U23,2,1
0,P1_Y-1_U97,1,1
2,P1_Y0_UO179,1,1
1,P1_Y0_UO179,3,1
0,P1_Y-1_U56,1,1
0,P3_Y-1_U94,3,1
4,P3_Y2_UO165,1,1
3,P3_Y2_UO165,2,1
2,P2_Y0_UO195,3,1
1,P2_Y0_UO195,1,1
0,P2_Y-1_U23,2,1
0,P1_Y-1_U97,1,1
2,P1_Y0_UO179,1,1
1,P1_Y0_UO179,3,1
0,P1_Y-1_U56,1,1
0,P3_Y-1_U94,3,1
9,P2_Y8_UO179,1,2
8,P2_Y6_UO50,2,2
7,P2_Y6_UO50,1,2
6,P3_Y4_UO164,2,2
5,P3_Y4_UO164,1,2
4,P3_Y2_UO201,3,2
3,P3_Y2_UO201,2,2
2,P3_Y0_UO154,3,2
1,P3_Y0_UO154,2,2
0,P3_Y-1_U86,3,2
0,P1_Y-1_U15,1,2
2,P1_Y0_UO46,2,2
1,P1_Y0_UO46,3,2
0,P1_Y-1_U46,1,2
0,P2_Y-1_U19,2,2
4,P3_Y1_UO149,1,2
3,P3_Y1_UO149,2,2
2,P3_Y1_UO149,1,2
1,P1_Y-1_U48,3,2
0,P1_Y-1_U48,1,2
1,P3_Y-1_U36,2,2
0,P3_Y-1_U36,3,2
6,P1_Y4_UO48,1,2
5,P1_Y4_UO48,2,2
4,P1_Y2_UO70,1,2
3,P1_Y2_UO70,3,2
2,P2_Y0_UO164,1,2
1,P2_Y0_UO164,3,2
0,P2_Y-1_U15,2,2
0,P1_Y-1_U9,1,2
2,P2_Y0_UO143,2,2
1,P2_Y0_UO143,1,2
0,P2_Y-1_U7,2,2
0,P3_Y-1_U93,3,2
