Year,ID,PatchID,Lineage
9,P2_Y8_UO213,1,0
8,P2_Y6_UO154,2,0
7,P2_Y6_UO154,1,0
6,P2_Y4_UO44,2,0
5,P2_Y4_UO44,1,0
4,P1_Y2_UO210,2,0
3,P1_Y2_UO210,3,0
2,P3_Y0_UO150,1,0
1,P3_Y0_UO150,2,0
0,P3_Y-1_U86,3,0
0,P1_Y-1_U15,1,0
2,P1_Y0_UO186,3,0
1,P1_Y0_UO186,2,0
0,P1_Y-1_U28,1,0
0,P3_Y-1_U27,3,0
4,P2_Y2_UO50,1,0
3,P2_Y2_UO50,3,0
2,P3_Y0_UO153,2,0
1,P3_Y0_UO153,1,0
0,P3_Y-1_U86,3,0
0,P1_Y-1_U15,1,0
2,P3_Y0_UO14,3,0
1,P3_Y0_UO14,1,0
0,P3_Y-1_U95,3,0
0,P1_Y-1_U65,1,0
6,P3_Y4_UO79,3,0
5,P3_Y4_UO79,2,0
4,P1_Y2_UO89,3,0
3,P1_Y2_UO89,2,0
2,P2_Y0_UO197,1,0
1,P2_Y0_UO197,3,0
0,P2_Y-1_U23,2,0
0,P1_Y-1_U97,1,0
2,P3_Y0_UO34,3,0
1,P3_Y0_UO34,2,0
0,P3_Y-1_U68,3,0
0,P2_Y-1_U22,2,0
4,P1_Y2_UO3,1,0
3,P1_Y2_UO3,3,0
2,P2_Y0_UO164,1,0
1,P2_Y0_UO164,3,0
0,P2_Y-1_U15,2,0
0,P1_Y-1_U9,1,0
2,P1_Y0_UO182,3,0
1,P1_Y0_UO182,2,0
0,P1_Y-1_U56,1,0
0,P3_Y-1_U94,3,0
8,P1_Y6_UO31,1,0
7,P1_Y6_UO31,3,0
6,P2_Y4_UO66,1,0
5,P2_Y4_UO66,3,0
4,P2_Y2_UO19,2,0
3,P2_Y2_UO19,1,0
2,P3_Y0_UO153,2,0
1,P3_Y0_UO153,1,0
0,P3_Y-1_U86,3,0
0,P1_Y-1_U15,1,0
2,P3_Y0_UO34,3,0
1,P3_Y0_UO34,2,0
0,P3_Y-1_U68,3,0
0,P2_Y-1_U22,2,0
4,P1_Y2_UO90,3,0
3,P1_Y2_UO90,2,0
2,P2_Y0_UO197,1,0
1,P2_Y0_UO197,3,0
0,P2_Y-1_U23,2,0
0,P1_Y-1_U97,1,0
2,P3_Y0_UO34,3,0
