Year,ID,PatchID,Lineage
9,P1_Y8_UO113,2,0
8,P1_Y6_UO113,1,0
7,P1_Y6_UO113,3,0
6,P3_Y4_UO27,1,0
5,P3_Y4_UO27,2,0
4,P1_Y2_UO203,3,0
3,P1_Y2_UO203,2,0
2,P2_Y0_UO144,1,0
1,P2_Y0_UO144,3,0
0,P2_Y-1_U7,2,0
0,P3_Y-1_U93,3,0
2,P2_Y0_UO140,3,0
1,P2_Y0_UO140,1,0
0,P2_Y-1_U43,2,0
0,P1_Y-1_U90,1,0
4,P2_Y2_UO86,2,0
3,P2_Y2_UO86,1,0
2,P2_Y0_UO121,2,0
1,P2_Y0_UO121,1,0
0,P2_Y-1_U43,2,0
0,P1_Y-1_U5,1,0
2,P3_Y0_UO34,3,0
1,P3_Y0_UO34,2,0
0,P3_Y-1_U68,3,0
0,P2_Y-1_U22,2,0
6,P2_Y4_UO201,3,0
5,P2_Y4_UO201,1,0
4,P2_Y2_UO124,2,0
3,P2_Y2_UO124,1,0
2,P3_Y0_UO152,2,0
1,P3_Y0_UO152,1,0
0,P3_Y-1_U86,3,0
0,P1_Y-1_U15,1,0
2,P3_Y0_UO16,3,0
1,P3_Y0_UO16,2,0
0,P3_Y-1_U95,3,0
0,P1_Y-1_U65,1,0
4,P2_Y2_UO82,1,0
3,P2_Y2_UO82,3,0
2,P1_Y0_UO134,2,0
1,P1_Y0_UO134,3,0
0,P1_Y-1_U35,1,0
0,P2_Y-1_U88,2,0
2,P3_Y0_UO27,3,0
1,P3_Y0_UO27,1,0
0,P3_Y-1_U73,3,0
0,P2_Y-1_U1,2,0
8,P2_Y6_UO80,3,0
7,P2_Y6_UO80,1,0
6,P1_Y4_UO24,2,0
5,P1_Y4_UO24,3,0
4,P1_Y2_UO93,1,0
3,P1_Y2_UO93,2,0
2,P2_Y0_UO197,1,0
1,P2_Y0_UO197,3,0
0,P2_Y-1_U23,2,0
0,P1_Y-1_U97,1,0
2,P3_Y0_UO34,3,0
1,P3_Y0_UO34,2,0
0,P3_Y-1_U68,3,0
0,P2_Y-1_U22,2,0
4,P3_Y2_UO14,2,0
3,P3_Y2_UO14,1,0
2,P3_Y0_UO30,3,0
1,P3_Y0_UO30,1,0
0,P3_Y-1_U68,3,0
0,P2_Y-1_U22,2,0
2,P1_Y0_UO76,1,0
1,P1_Y0_UO76,3,0
0,P1_Y-1_U38,1,0
0,P2_Y-1_U32,2,0
6,P1_Y4_UO105,1,0
5,P1_Y4_UO105,3,0
4,P1_Y2_UO57,1,0
3,P1_Y2_UO57,3,0
2,P1_Y0_UO44,1,0
1,P1_Y0_UO44,3,0
0,P1_Y-1_U46,1,0
0,P2_Y-1_U19,2,0
2,P2_Y0_UO140,3,0
1,P2_Y0_UO140,1,0
0,P2_Y-1_U43,2,0
0,P1_Y-1_U90,1,0
4,P3_Y2_UO115,2,0
3,P3_Y2_UO115,1,0
2,P3_Y0_UO154,3,0
1,P3_Y0_UO154,2,0
0,P3_Y-1_U86,3,0
0,P1_Y-1_U15,1,0
2,P2_Y0_UO192,2,0
1,P2_Y0_UO192,1,0
0,P2_Y-1_U23,2,0
0,P1_Y-1_U97,1,0
