Year,ID,PatchID,Lineage
9,P1_Y8_UO96,3,0
8,P2_Y6_UO68,1,0
7,P2_Y6_UO68,3,0
6,P1_Y4_UO9,2,0
5,P1_Y4_UO9,3,0
4,P2_Y2_UO121,1,0
3,P2_Y2_UO121,3,0
2,P3_Y0_UO152,2,0
1,P3_Y0_UO152,1,0
0,P3_Y-1_U86,3,0
0,P1_Y-1_U15,1,0
2,P3_Y0_UO16,3,0
1,P3_Y0_UO16,2,0
0,P3_Y-1_U95,3,0
0,P1_Y-1_U65,1,0
4,P3_Y2_UO174,3,0
3,P3_Y2_UO174,1,0
2,P2_Y0_UO102,3,0
1,P2_Y0_UO102,1,0
0,P2_Y-1_U15,2,0
0,P3_Y-1_U17,3,0
2,P1_Y0_UO45,2,0
1,P1_Y0_UO45,3,0
0,P1_Y-1_U46,1,0
0,P2_Y-1_U19,2,0
6,P2_Y4_UO201,3,0
5,P2_Y4_UO201,1,0
4,P2_Y2_UO124,2,0
3,P2_Y2_UO124,1,0
2,P3_Y0_UO152,2,0
1,P3_Y0_UO152,1,0
0,P3_Y-1_U86,3,0
0,P1_Y-1_U15,1,0
2,P3_Y0_UO16,3,0
1,P3_Y0_UO16,2,0
0,P3_Y-1_U95,3,0
0,P1_Y-1_U65,1,0
4,P2_Y2_UO82,1,0
3,P2_Y2_UO82,3,0
2,P1_Y0_UO134,2,0
1,P1_Y0_UO134,3,0
0,P1_Y-1_U35,1,0
0,P2_Y-1_U88,2,0
2,P3_Y0_UO27,3,0
1,P3_Y0_UO27,1,0
0,P3_Y-1_U73,3,0
0,P2_Y-1_U1,2,0
8,P2_Y6_UO110,3,0
7,P2_Y6_UO110,1,0
6,P1_Y4_UO24,2,0
5,P1_Y4_UO24,3,0
4,P1_Y2_UO93,1,0
3,P1_Y2_UO93,2,0
2,P2_Y0_UO197,1,0
1,P2_Y0_UO197,3,0
0,P2_Y-1_U23,2,0
0,P1_Y-1_U97,1,0
2,P3_Y0_UO34,3,0
1,P3_Y0_UO34,2,0
0,P3_Y-1_U68,3,0
0,P2_Y-1_U22,2,0
4,P3_Y2_UO14,2,0
3,P3_Y2_UO14,1,0
2,P3_Y0_UO30,3,0
1,P3_Y0_UO30,1,0
0,P3_Y-1_U68,3,0
0,P2_Y-1_U22,2,0
2,P1_Y0_UO76,1,0
1,P1_Y0_UO76,3,0
0,P1_Y-1_U38,1,0
0,P2_Y-1_U32,2,0
6,P1_Y3_UO35,3,0
5,P1_Y3_UO35,1,0
4,P1_Y3_UO35,2,0
3,P1_Y1_UO18,1,0
2,P1_Y1_UO18,2,0
1,P2_Y-1_U69,1,0
0,P2_Y-1_U69,2,0
1,P3_Y-1_U93,2,0
0,P3_Y-1_U93,3,0
3,P2_Y1_UO158,2,0
2,P2_Y1_UO158,3,0
1,P3_Y-1_U34,2,0
0,P3_Y-1_U34,3,0
1,P1_Y-1_U26,3,0
0,P1_Y-1_U26,1,0
9,P2_Y8_UO172,3,1
8,P1_Y6_UO126,2,1
7,P1_Y6_UO126,3,1
6,P1_Y4_UO61,1,1
5,P1_Y4_UO61,2,1
4,P3_Y2_UO136,1,1
3,P3_Y2_UO136,2,1
2,P1_Y0_UO174,3,1
1,P1_Y0_UO174,2,1
0,P1_Y-1_U56,1,1
0,P2_Y-1_U19,2,1
2,P2_Y-1_U83,2,1
1,P2_Y-1_U83,3,1
0,P2_Y-1_U83,2,1
4,P1_Y2_UO212,3,1
3,P1_Y2_UO212,2,1
2,P3_Y0_UO150,1,1
1,P3_Y0_UO150,2,1
0,P3_Y-1_U86,3,1
0,P1_Y-1_U15,1,1
2,P1_Y0_UO186,3,1
1,P1_Y0_UO186,2,1
0,P1_Y-1_U28,1,1
0,P3_Y-1_U27,3,1
6,P2_Y4_UO201,3,1
5,P2_Y4_UO201,1,1
4,P2_Y2_UO124,2,1
3,P2_Y2_UO124,1,1
2,P3_Y0_UO152,2,1
1,P3_Y0_UO152,1,1
0,P3_Y-1_U86,3,1
0,P1_Y-1_U15,1,1
2,P3_Y0_UO16,3,1
1,P3_Y0_UO16,2,1
0,P3_Y-1_U95,3,1
0,P1_Y-1_U65,1,1
4,P2_Y2_UO82,1,1
3,P2_Y2_UO82,3,1
2,P1_Y0_UO134,2,1
1,P1_Y0_UO134,3,1
0,P1_Y-1_U35,1,1
0,P2_Y-1_U88,2,1
2,P3_Y0_UO27,3,1
1,P3_Y0_UO27,1,1
0,P3_Y-1_U73,3,1
0,P2_Y-1_U1,2,1
8,P3_Y6_UO54,1,1
7,P3_Y6_UO54,2,1
6,P3_Y4_UO80,3,1
5,P3_Y4_UO80,1,1
4,P1_Y2_UO89,3,1
3,P1_Y2_UO89,2,1
2,P2_Y0_UO197,1,1
1,P2_Y0_UO197,3,1
0,P2_Y-1_U23,2,1
0,P1_Y-1_U97,1,1
2,P3_Y0_UO34,3,1
1,P3_Y0_UO34,2,1
0,P3_Y-1_U68,3,1
0,P2_Y-1_U22,2,1
4,P1_Y2_UO3,1,1
3,P1_Y2_UO3,3,1
2,P2_Y0_UO164,1,1
1,P2_Y0_UO164,3,1
0,P2_Y-1_U15,2,1
0,P1_Y-1_U9,1,1
2,P1_Y0_UO182,3,1
1,P1_Y0_UO182,2,1
0,P1_Y-1_U56,1,1
0,P3_Y-1_U94,3,1
6,P1_Y3_UO147,1,1
5,P1_Y3_UO147,3,1
4,P1_Y3_UO147,2,1
3,P1_Y1_UO51,1,1
2,P1_Y1_UO51,3,1
1,P3_Y-1_U84,1,1
0,P3_Y-1_U84,3,1
1,P3_Y-1_U5,2,1
0,P3_Y-1_U5,3,1
3,P2_Y1_UO87,3,1
2,P2_Y1_UO87,1,1
1,P3_Y-1_U34,2,1
0,P3_Y-1_U34,3,1
1,P2_Y-1_U26,1,1
0,P2_Y-1_U26,2,1
9,P2_Y8_UO142,3,2
8,P3_Y6_UO38,2,2
7,P3_Y6_UO38,1,2
6,P3_Y4_UO114,3,2
5,P3_Y4_UO114,1,2
4,P3_Y2_UO159,3,2
3,P3_Y2_UO159,1,2
2,P2_Y0_UO195,3,2
1,P2_Y0_UO195,1,2
0,P2_Y-1_U23,2,2
0,P1_Y-1_U97,1,2
2,P1_Y0_UO179,1,2
1,P1_Y0_UO179,3,2
0,P1_Y-1_U56,1,2
0,P3_Y-1_U94,3,2
4,P3_Y2_UO165,1,2
3,P3_Y2_UO165,2,2
