Year,ID,PatchID,Lineage
9,P1_Y8_UO198,3,0
8,P1_Y6_UO17,1,0
7,P1_Y6_UO17,3,0
6,P2_Y4_UO66,1,0
5,P2_Y4_UO66,3,0
4,P2_Y2_UO19,2,0
3,P2_Y2_UO19,1,0
2,P3_Y0_UO153,2,0
1,P3_Y0_UO153,1,0
0,P3_Y-1_U86,3,0
0,P1_Y-1_U15,1,0
2,P3_Y0_UO34,3,0
1,P3_Y0_UO34,2,0
0,P3_Y-1_U68,3,0
0,P2_Y-1_U22,2,0
4,P1_Y2_UO90,3,0
3,P1_Y2_UO90,2,0
2,P2_Y0_UO197,1,0
1,P2_Y0_UO197,3,0
0,P2_Y-1_U23,2,0
0,P1_Y-1_U97,1,0
2,P3_Y0_UO34,3,0
1,P3_Y0_UO34,2,0
0,P3_Y-1_U68,3,0
0,P2_Y-1_U22,2,0
6,P2_Y3_UO130,3,0
5,P2_Y3_UO130,1,0
4,P2_Y3_UO130,3,0
3,P1_Y1_UO54,2,0
2,P1_Y1_UO54,3,0
1,P3_Y-1_U84,1,0
0,P3_Y-1_U84,3,0
1,P3_Y-1_U5,2,0
0,P3_Y-1_U5,3,0
3,P1_Y1_UO76,3,0
2,P1_Y1_UO76,2,0
1,P2_Y-1_U69,1,0
0,P2_Y-1_U69,2,0
1,P2_Y-1_U78,3,0
0,P2_Y-1_U78,2,0
8,P1_Y5_UO94,3,0
7,P1_Y5_UO94,1,0
6,P1_Y5_UO94,3,0
5,P3_Y3_UO177,1,0
4,P3_Y3_UO177,2,0
3,P2_Y1_UO41,3,0
2,P2_Y1_UO41,1,0
1,P3_Y-1_U16,2,0
0,P3_Y-1_U16,3,0
1,P1_Y-1_U39,3,0
0,P1_Y-1_U39,1,0
3,P1_Y1_UO74,1,0
2,P1_Y1_UO74,2,0
1,P2_Y-1_U69,1,0
0,P2_Y-1_U69,2,0
1,P2_Y-1_U78,3,0
0,P2_Y-1_U78,2,0
5,P1_Y1_UO177,2,0
4,P1_Y1_UO177,3,0
3,P1_Y1_UO177,2,0
2,P1_Y1_UO177,3,0
1,P2_Y-1_U99,1,0
0,P2_Y-1_U99,2,0
1,P3_Y-1_U0,2,0
0,P3_Y-1_U0,3,0
9,P2_Y8_UO215,3,1
8,P2_Y6_UO154,2,1
7,P2_Y6_UO154,1,1
6,P2_Y4_UO44,2,1
5,P2_Y4_UO44,1,1
4,P1_Y2_UO210,2,1
3,P1_Y2_UO210,3,1
2,P3_Y0_UO150,1,1
1,P3_Y0_UO150,2,1
0,P3_Y-1_U86,3,1
0,P1_Y-1_U15,1,1
2,P1_Y0_UO186,3,1
1,P1_Y0_UO186,2,1
0,P1_Y-1_U28,1,1
0,P3_Y-1_U27,3,1
4,P2_Y2_UO50,1,1
3,P2_Y2_UO50,3,1
2,P3_Y0_UO153,2,1
1,P3_Y0_UO153,1,1
0,P3_Y-1_U86,3,1
0,P1_Y-1_U15,1,1
2,P3_Y0_UO14,3,1
1,P3_Y0_UO14,1,1
0,P3_Y-1_U95,3,1
0,P1_Y-1_U65,1,1
6,P3_Y4_UO79,3,1
5,P3_Y4_UO79,2,1
4,P1_Y2_UO89,3,1
3,P1_Y2_UO89,2,1
2,P2_Y0_UO197,1,1
1,P2_Y0_UO197,3,1
0,P2_Y-1_U23,2,1
0,P1_Y-1_U97,1,1
2,P3_Y0_UO34,3,1
1,P3_Y0_UO34,2,1
0,P3_Y-1_U68,3,1
0,P2_Y-1_U22,2,1
4,P1_Y2_UO3,1,1
3,P1_Y2_UO3,3,1
2,P2_Y0_UO164,1,1
1,P2_Y0_UO164,3,1
0,P2_Y-1_U15,2,1
0,P1_Y-1_U9,1,1
2,P1_Y0_UO182,3,1
1,P1_Y0_UO182,2,1
0,P1_Y-1_U56,1,1
0,P3_Y-1_U94,3,1
8,P1_Y6_UO31,1,1
7,P1_Y6_UO31,3,1
6,P2_Y4_UO66,1,1
5,P2_Y4_UO66,3,1
4,P2_Y2_UO19,2,1
3,P2_Y2_UO19,1,1
2,P3_Y0_UO153,2,1
1,P3_Y0_UO153,1,1
0,P3_Y-1_U86,3,1
0,P1_Y-1_U15,1,1
2,P3_Y0_UO34,3,1
1,P3_Y0_UO34,2,1
0,P3_Y-1_U68,3,1
0,P2_Y-1_U22,2,1
4,P1_Y2_UO90,3,1
3,P1_Y2_UO90,2,1
2,P2_Y0_UO197,1,1
1,P2_Y0_UO197,3,1
0,P2_Y-1_U23,2,1
0,P1_Y-1_U97,1,1
2,P3_Y0_UO34,3,1
1,P3_Y0_UO34,2,1
0,P3_Y-1_U68,3,1
0,P2_Y-1_U22,2,1
6,P2_Y4_UO45,2,1
5,P2_Y4_UO45,3,1
4,P1_Y2_UO210,2,1
3,P1_Y2_UO210,3,1
2,P3_Y0_UO150,1,1
1,P3_Y0_UO150,2,1
0,P3_Y-1_U86,3,1
0,P1_Y-1_U15,1,1
2,P1_Y0_UO186,3,1
1,P1_Y0_UO186,2,1
0,P1_Y-1_U28,1,1
0,P3_Y-1_U27,3,1
4,P2_Y2_UO50,1,1
3,P2_Y2_UO50,3,1
2,P3_Y0_UO153,2,1
1,P3_Y0_UO153,1,1
0,P3_Y-1_U86,3,1
0,P1_Y-1_U15,1,1
2,P3_Y0_UO14,3,1
1,P3_Y0_UO14,1,1
0,P3_Y-1_U95,3,1
0,P1_Y-1_U65,1,1
9,P1_Y8_UO93,3,2
8,P2_Y6_UO68,1,2
7,P2_Y6_UO68,3,2
