Year,ID,PatchID,Lineage
9,P1_Y8_UO205,2,0
8,P1_Y6_UO106,1,0
7,P1_Y6_UO106,2,0
6,P3_Y4_UO157,1,0
5,P3_Y4_UO157,2,0
4,P1_Y2_UO206,3,0
3,P1_Y2_UO206,2,0
2,P1_Y0_UO66,1,0
1,P1_Y0_UO66,2,0
0,P1_Y-1_U67,1,0
0,P2_Y-1_U42,2,0
2,P2_Y0_UO88,2,0
1,P2_Y0_UO88,1,0
0,P2_Y-1_U18,2,0
0,P1_Y-1_U4,1,0
4,P2_Y2_UO202,2,0
3,P2_Y2_UO202,1,0
2,P2_Y0_UO160,2,0
1,P2_Y0_UO160,1,0
0,P2_Y-1_U15,2,0
0,P1_Y-1_U24,1,0
2,P3_Y-1_U70,3,0
1,P3_Y-1_U70,2,0
0,P3_Y-1_U70,3,0
6,P2_Y2_UO135,2,0
5,P2_Y2_UO135,1,0
4,P2_Y2_UO135,2,0
3,P2_Y2_UO135,3,0
2,P2_Y0_UO91,2,0
1,P2_Y0_UO91,3,0
0,P2_Y-1_U31,2,0
0,P3_Y-1_U69,3,0
2,P1_Y-1_U29,1,0
1,P1_Y-1_U29,2,0
0,P1_Y-1_U29,1,0
8,P2_Y6_UO235,2,0
7,P2_Y6_UO235,1,0
6,P2_Y4_UO124,2,0
5,P2_Y4_UO124,3,0
4,P2_Y2_UO17,2,0
3,P2_Y2_UO17,1,0
2,P2_Y0_UO155,2,0
1,P2_Y0_UO155,3,0
0,P2_Y-1_U18,2,0
0,P3_Y-1_U71,3,0
2,P1_Y0_UO78,1,0
1,P1_Y0_UO78,2,0
0,P1_Y-1_U65,1,0
0,P2_Y-1_U41,2,0
4,P3_Y2_UO195,3,0
3,P3_Y2_UO195,2,0
2,P3_Y0_UO47,3,0
1,P3_Y0_UO47,2,0
0,P3_Y-1_U5,3,0
0,P2_Y-1_U33,2,0
2,P2_Y0_UO57,2,0
1,P2_Y0_UO57,3,0
0,P2_Y-1_U15,2,0
0,P3_Y-1_U83,3,0
6,P3_Y4_UO225,1,0
5,P3_Y4_UO225,2,0
4,P1_Y2_UO95,3,0
3,P1_Y2_UO95,2,0
2,P1_Y0_UO53,1,0
1,P1_Y0_UO53,2,0
0,P1_Y-1_U45,1,0
0,P2_Y-1_U83,2,0
2,P2_Y0_UO65,2,0
1,P2_Y0_UO65,3,0
0,P2_Y-1_U72,2,0
0,P3_Y-1_U9,3,0
4,P2_Y2_UO138,2,0
3,P2_Y2_UO138,1,0
2,P2_Y0_UO135,2,0
1,P2_Y0_UO135,3,0
0,P2_Y-1_U72,2,0
0,P1_Y-1_U85,1,0
2,P3_Y0_UO128,1,0
1,P3_Y0_UO128,2,0
0,P3_Y-1_U35,3,0
0,P2_Y-1_U42,2,0
9,P1_Y8_UO267,2,1
8,P1_Y6_UO80,1,1
7,P1_Y6_UO80,2,1
6,P3_Y4_UO157,1,1
5,P3_Y4_UO157,2,1
4,P1_Y2_UO206,3,1
3,P1_Y2_UO206,2,1
2,P1_Y0_UO66,1,1
1,P1_Y0_UO66,2,1
0,P1_Y-1_U67,1,1
0,P2_Y-1_U42,2,1
2,P2_Y0_UO88,2,1
1,P2_Y0_UO88,1,1
0,P2_Y-1_U18,2,1
0,P1_Y-1_U4,1,1
4,P2_Y2_UO202,2,1
3,P2_Y2_UO202,1,1
2,P2_Y0_UO160,2,1
1,P2_Y0_UO160,1,1
0,P2_Y-1_U15,2,1
0,P1_Y-1_U24,1,1
2,P3_Y-1_U70,3,1
1,P3_Y-1_U70,2,1
0,P3_Y-1_U70,3,1
6,P2_Y4_UO101,2,1
5,P2_Y4_UO101,3,1
4,P2_Y2_UO203,2,1
3,P2_Y2_UO203,1,1
2,P2_Y0_UO160,2,1
1,P2_Y0_UO160,1,1
0,P2_Y-1_U15,2,1
0,P1_Y-1_U24,1,1
2,P3_Y-1_U70,3,1
1,P3_Y-1_U70,2,1
0,P3_Y-1_U70,3,1
4,P3_Y2_UO25,1,1
3,P3_Y2_UO25,2,1
2,P3_Y0_UO169,3,1
1,P3_Y0_UO169,2,1
0,P3_Y-1_U93,3,1
0,P2_Y-1_U45,2,1
2,P2_Y0_UO8,2,1
1,P2_Y0_UO8,3,1
0,P2_Y-1_U47,2,1
0,P1_Y-1_U37,1,1
8,P2_Y6_UO204,2,1
7,P2_Y6_UO204,1,1
6,P2_Y4_UO113,2,1
5,P2_Y4_UO113,1,1
4,P2_Y2_UO49,2,1
3,P2_Y2_UO49,1,1
2,P2_Y0_UO34,2,1
1,P2_Y0_UO34,1,1
0,P2_Y-1_U77,2,1
0,P3_Y-1_U73,3,1
2,P3_Y0_UO36,1,1
1,P3_Y0_UO36,2,1
0,P3_Y-1_U2,3,1
0,P2_Y-1_U96,2,1
4,P2_Y1_UO66,1,1
3,P2_Y1_UO66,2,1
2,P2_Y1_UO66,3,1
1,P1_Y-1_U54,2,1
