Year,K,GrowthRate,N_Initial,PopSizes_Mean,PopSizes_Std,N_Females,N_Males,N_YYMales,N_YYFemales,N_MatureFemales,N_MatureMales,N_MatureYYMales,N_MatureYYFemales,MatureCount,ImmatureCount,EggLayEvents,Births,EggDeaths,MyyProgeny,FyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PNratio_Emi,N_beforePacking_AddAge0s,PackingDeaths_Emigration,YYSelectionPackingDeaths_Emi,WildSelectionPackingDeaths_Emi,N_Emigration,Deaths_EmiMort,N_EmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PNratio_Immi,PackingDeaths_Immigration,YYSelectionPackingDeaths_Immi,WildSelectionPackingDeaths_Immi,SelectionDeaths_Age0s_Immigration,N_Immigration,Deaths_ImmiMort,N_ImmiMortality,Alleles,He,Ho,p1,p2,q1,q2,MateDist,MateDist_SD,Female_EmigrationDist,Female_EmigrationDist_SD,Male_EmigrationDist,Male_EmigrationDist_SD,Female_FromHomeDist,Female_FromHomeDist_SD,Male_FromHomeDist,Male_FromHomeDist_SD,Female_StrayerDist,Female_StrayerDist_SD,Male_StrayerDist,Male_StrayerDist_SD,Female_HomeAttemptStrayDist,Female_HomeAttemptStrayDist_SD,Male_HomeAttemptStrayDist,Male_HomeAttemptStrayDist_SD,DeseaseStates,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,AA_aa_Mates,AA_AA_Mates,aa_aa_Mates,AA_Aa_Mates,aa_Aa_Mates,Aa_Aa_Mates
0,400.0|100.0|100.0|100.0|100.0|,0.8925,400|100|100|100|100|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,220|67|47|57|49|,180|33|53|43|51|,0|0|0|0|0|,0|0|0|0|0|,103|30|24|30|19|,90|17|21|24|28|,0|0|0|0|0|,0|0|0|0|0|,193,207,103,1079|376|126|405|172|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1479|476|226|505|272|,1079|376|126|405|172|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,8.0|7.0|0|0|1.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,392|100|96|96|100|,35|8|9|6|12|,357|92|87|90|88|,4|4|4|4|4|,0.49930937499999994|0.4979499999999999|0.4954749999999999|0.49707499999999993|0.4967499999999999|,0.4625|0.44|0.495|0.475|0.44|,0.47625,0.52375,0.48875,0.51125,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400|100|100|100|100|,92|87|90|88|,0|0|0|0|,0|0|0|0|,0|0|0|0|,13|9|6|8|,0|0|0|0|,8,3,9,36,31,16
1,400.0|100.0|100.0|100.0|100.0|,1.0168067226890756,357|92|87|90|88|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,185|55|41|50|39|,172|37|46|40|49|,0|0|0|0|0|,0|0|0|0|0|,49|18|14|7|10|,48|5|25|6|12|,0|0|0|0|0|,0|0|0|0|0|,97,260,49,501|72|106|63|260|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,858|164|193|153|348|,458|64|93|53|248|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,9.0|5.0|0|0|4.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,391|100|91|100|100|,28|10|10|6|2|,363|90|81|94|98|,4|4|4|4|4|,0.49948999207526146|0.4989957466918715|0.47985202800898397|0.4855555555555555|0.4797262396694215|,0.46218487394957986|0.4891304347826087|0.5057471264367817|0.4222222222222222|0.4318181818181818|,0.49719887955182074,0.5028011204481793,0.5224089635854342,0.47759103641456585,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357|92|87|90|88|,90|81|94|98|,0|0|0|0|,0|0|0|0|,0|0|0|0|,10|8|6|6|,0|0|0|0|,6,1,6,19,12,5
2,400.0|100.0|100.0|100.0|100.0|,1.0165289256198347,363|90|81|94|98|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,168|48|37|38|45|,195|42|44|56|53|,0|0|0|0|0|,0|0|0|0|0|,78|26|14|27|11|,76|25|14|27|10|,0|0|0|0|0|,0|0|0|0|0|,154,209,78,1103|314|278|320|191|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1466|404|359|414|289|,1066|304|259|314|189|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,6.0|0|6.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,394|99|100|95|100|,25|5|5|8|7|,369|94|95|87|93|,4|4|4|4|4|,0.4975240762243017|0.49996913580246916|0.48731138545953356|0.4945110909913988|0.4686328613077885|,0.48622589531680444|0.55|0.4876543209876543|0.425531914893617|0.4846938775510204|,0.45041322314049587,0.5495867768595041,0.5041322314049587,0.49586776859504134,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363|90|81|94|98|,94|95|87|93|,0|0|0|0|,0|0|0|0|,0|0|0|0|,9|9|7|5|,0|0|0|0|,14,6,7,13,18,20
3,400.0|100.0|100.0|100.0|100.0|,0.991869918699187,369|94|95|87|93|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,195|49|54|49|43|,174|45|41|38|50|,0|0|0|0|0|,0|0|0|0|0|,40|11|10|7|12|,41|8|11|6|16|,0|0|0|0|0|,0|0|0|0|0|,81,288,40,410|185|100|16|109|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,779|279|195|103|202|,379|179|95|3|102|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,6.0|2.0|0|0|4.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,394|100|98|96|100|,28|5|6|7|10|,366|95|92|89|90|,4|4|4|4|4|,0.4955053209068676|0.4963218650973291|0.4650692520775622|0.4943849914123398|0.4755752110070528|,0.5121951219512195|0.4787234042553192|0.5631578947368421|0.47126436781609193|0.532258064516129|,0.4349593495934959,0.5650406504065041,0.483739837398374,0.516260162601626,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369|94|95|87|93|,95|92|89|90|,0|0|0|0|,0|0|0|0|,0|0|0|0|,3|5|5|8|,0|0|0|0|,6,0,11,9,7,7
4,400.0|100.0|100.0|100.0|100.0|,1.0273224043715847,366|95|92|89|90|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,189|46|48|53|42|,177|49|44|36|48|,0|0|0|0|0|,0|0|0|0|0|,100|14|27|42|17|,87|19|17|32|19|,0|0|0|0|0|,0|0|0|0|0|,187,179,100,1620|205|391|820|204|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1986|300|483|909|294|,1586|200|383|809|194|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,5.0|1.0|2.0|2.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,395|100|100|100|95|,19|7|5|5|2|,376|93|95|95|93|,4|4|4|4|4|,0.479021096479441|0.44891966759002777|0.4781427221172023|0.4990847115263224|0.4569753086419752|,0.4576502732240437|0.37894736842105264|0.5217391304347826|0.46629213483146065|0.4666666666666667|,0.36885245901639346,0.6311475409836066,0.4385245901639344,0.5614754098360656,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366|95|92|89|90|,93|95|95|93|,0|0|0|0|,0|0|0|0|,0|0|0|0|,5|4|3|4|,0|0|0|0|,17,3,8,22,29,21
5,400.0|100.0|100.0|100.0|100.0|,0.9787234042553191,376|93|95|95|93|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,193|53|49|49|42|,183|40|46|46|51|,0|0|0|0|0|,0|0|0|0|0|,37|16|7|3|11|,40|13|7|3|17|,0|0|0|0|0|,0|0|0|0|0|,77,299,37,552|218|140|38|156|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,928|311|235|133|249|,528|211|135|33|149|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,5.0|0|1.0|4.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,395|97|100|100|98|,27|5|8|7|7|,368|92|92|93|91|,4|4|4|4|4|,0.4877595914440923|0.49994218984853744|0.45340720221606645|0.4865650969529086|0.41082784136894435|,0.45478723404255317|0.45161290322580644|0.4842105263157895|0.48947368421052634|0.3924731182795699|,0.39228723404255317,0.6077127659574468,0.4747340425531915,0.5252659574468085,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376|93|95|95|93|,92|92|93|91|,0|0|0|0|,0|0|0|0|,0|0|0|0|,5|3|6|7|,0|0|0|0|,7,0,11,0,12,7
6,400.0|100.0|100.0|100.0|100.0|,1.0190217391304348,368|92|92|93|91|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,195|54|48|51|42|,173|38|44|42|49|,0|0|0|0|0|,0|0|0|0|0|,82|16|18|37|11|,66|8|12|29|17|,0|0|0|0|0|,0|0|0|0|0|,148,220,82,1190|182|343|521|144|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1558|274|435|614|235|,1158|174|335|514|135|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,6.0|0|5.0|1.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,394|99|100|100|95|,19|5|0|7|7|,375|94|100|93|88|,4|4|4|4|4|,0.46406656131852553|0.4765772684310019|0.47007915879017015|0.47002543646664363|0.36927907257577586|,0.4361413043478261|0.4076086956521739|0.6141304347826086|0.3924731182795699|0.32967032967032966|,0.3111413043478261,0.688858695652174,0.5163043478260869,0.483695652173913,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368|92|92|93|91|,94|100|93|88|,0|0|0|0|,0|0|0|0|,0|0|0|0|,6|10|5|4|,0|0|0|0|,12,1,10,10,30,19
7,400.0|100.0|100.0|100.0|100.0|,0.9813333333333333,375|94|100|93|88|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,178|47|44|47|40|,197|47|56|46|48|,0|0|0|0|0|,0|0|0|0|0|,46|18|8|6|14|,52|17|11|5|19|,0|0|0|0|0|,0|0|0|0|0|,98,277,46,869|440|36|23|370|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1244|534|136|116|458|,844|434|36|16|358|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,5.0|0|0|0|5.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,395|99|98|98|100|,27|6|6|9|6|,368|93|92|89|94|,4|4|4|4|4|,0.48427555555555557|0.4968028519692169|0.46457499999999996|0.48930512197941955|0.4219718491735537|,0.484|0.526595744680851|0.465|0.5053763440860215|0.4375|,0.37466666666666665,0.6253333333333333,0.496,0.504,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375|94|100|93|88|,93|92|89|94|,0|0|0|0|,0|0|0|0|,0|0|0|0|,4|10|5|10|,0|0|0|0|,3,0,19,1,15,8
8,400.0|100.0|100.0|100.0|100.0|,0.9945652173913043,368|93|92|89|94|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,193|51|42|46|54|,175|42|50|43|40|,0|0|0|0|0|,0|0|0|0|0|,83|10|28|37|8|,85|4|34|34|13|,0|0|0|0|0|,0|0|0|0|0|,168,200,83,1319|81|277|808|153|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1687|174|369|897|247|,1287|74|269|797|147|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,6.0|1.0|0|0|5.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,394|100|94|100|100|,28|8|6|4|10|,366|92|88|96|90|,4|4|4|4|4|,0.46719562263705106|0.44074459475083816|0.48579276937618143|0.4599798005302361|0.4187132186509732|,0.45652173913043476|0.44086021505376344|0.5163043478260869|0.4157303370786517|0.4521276595744681|,0.31929347826086957,0.6807065217391305,0.5122282608695652,0.48777173913043476,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368|93|92|89|94|,92|88|96|90|,0|0|0|0|,0|0|0|0|,0|0|0|0|,6|7|5|5|,0|0|0|0|,12,0,9,13,31,18
9,400.0|100.0|100.0|100.0|100.0|,1.0163934426229508,366|92|88|96|90|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,176|45|33|46|52|,190|47|55|50|38|,0|0|0|0|0|,0|0|0|0|0|,46|24|4|2|16|,57|27|10|5|15|,0|0|0|0|0|,0|0|0|0|0|,103,263,46,736|255|129|0|352|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1102|347|217|96|442|,706|247|117|0|342|,0|0|0|0|0|,0|0|0|0|0|,396|100|100|96|100|,0|0|0|0|0|,396|100|100|96|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3.0|0|2.0|1.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,393|95|100|100|98|,21|2|7|12|0|,372|93|93|88|98|,4|4|4|4|4|,0.4853216727880797|0.4963078922495274|0.45551394628099173|0.4933539496527778|0.4635493827160494|,0.5204918032786885|0.44021739130434784|0.5340909090909091|0.5677083333333334|0.5388888888888889|,0.3797814207650273,0.6202185792349727,0.5150273224043715,0.4849726775956284,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366|92|88|96|90|,93|93|88|98|,0|0|0|0|,0|0|0|0|,0|0|0|0|,5|5|4|6|,0|0|0|0|,3,0,20,3,12,8
