Year,ID,PatchID,Lineage
9,P1_Y7_UO63,1,0
8,P1_Y7_UO63,1,0
7,P1_Y5_UO144,1,0
6,P1_Y5_UO144,1,0
5,P2_Y3_UO68,1,0
4,P2_Y3_UO68,1,0
3,P2_Y1_UO140,2,0
2,P2_Y1_UO140,2,0
1,P2_Y-1_U39,2,0
0,P2_Y-1_U39,2,0
1,P3_Y-1_U49,3,0
0,P3_Y-1_U49,3,0
3,P1_Y1_UO124,1,0
2,P1_Y1_UO124,1,0
1,P1_Y-1_U25,1,0
0,P1_Y-1_U25,1,0
1,P1_Y-1_U29,2,0
0,P1_Y-1_U29,1,0
5,P3_Y3_UO29,2,0
4,P3_Y3_UO29,2,0
3,P3_Y1_UO92,3,0
2,P3_Y1_UO92,3,0
1,P3_Y-1_U10,3,0
0,P3_Y-1_U10,3,0
1,P2_Y-1_U44,2,0
0,P2_Y-1_U44,2,0
3,P2_Y1_UO39,2,0
2,P2_Y1_UO39,2,0
1,P2_Y-1_U72,2,0
0,P2_Y-1_U72,2,0
1,P2_Y-1_U83,1,0
0,P2_Y-1_U83,2,0
7,P2_Y5_UO110,2,0
6,P2_Y5_UO110,2,0
5,P2_Y3_UO217,2,0
4,P2_Y3_UO217,2,0
3,P2_Y1_UO164,2,0
2,P2_Y1_UO164,2,0
1,P2_Y-1_U41,2,0
0,P2_Y-1_U41,2,0
1,P1_Y-1_U95,1,0
0,P1_Y-1_U95,1,0
3,P3_Y1_UO33,3,0
2,P3_Y1_UO33,3,0
1,P3_Y-1_U45,3,0
0,P3_Y-1_U45,3,0
1,P2_Y-1_U44,2,0
0,P2_Y-1_U44,2,0
5,P1_Y3_UO126,1,0
4,P1_Y3_UO126,1,0
3,P2_Y1_UO149,1,0
2,P2_Y1_UO149,1,0
1,P2_Y-1_U27,2,0
0,P2_Y-1_U27,2,0
1,P1_Y-1_U5,1,0
0,P1_Y-1_U5,1,0
3,P3_Y1_UO32,2,0
2,P3_Y1_UO32,2,0
1,P3_Y-1_U45,3,0
0,P3_Y-1_U45,3,0
1,P2_Y-1_U44,2,0
0,P2_Y-1_U44,2,0
9,P1_Y7_UO190,1,1
8,P1_Y7_UO190,1,1
7,P1_Y5_UO47,1,1
6,P1_Y5_UO47,1,1
5,P1_Y3_UO169,1,1
4,P1_Y3_UO169,1,1
3,P2_Y1_UO149,1,1
2,P2_Y1_UO149,1,1
1,P2_Y-1_U27,2,1
0,P2_Y-1_U27,2,1
1,P1_Y-1_U5,1,1
0,P1_Y-1_U5,1,1
3,P1_Y1_UO53,2,1
2,P1_Y1_UO53,1,1
1,P1_Y-1_U85,1,1
0,P1_Y-1_U85,1,1
1,P2_Y-1_U20,2,1
0,P2_Y-1_U20,2,1
5,P3_Y3_UO29,2,1
4,P3_Y3_UO29,2,1
3,P3_Y1_UO92,3,1
2,P3_Y1_UO92,3,1
1,P3_Y-1_U10,3,1
0,P3_Y-1_U10,3,1
1,P2_Y-1_U44,2,1
0,P2_Y-1_U44,2,1
3,P2_Y1_UO39,2,1
2,P2_Y1_UO39,2,1
1,P2_Y-1_U72,2,1
0,P2_Y-1_U72,2,1
1,P2_Y-1_U83,1,1
0,P2_Y-1_U83,2,1
7,P3_Y4_UO48,2,1
6,P3_Y4_UO48,3,1
5,P3_Y4_UO48,3,1
4,P3_Y2_UO109,3,1
3,P3_Y2_UO109,3,1
2,P3_Y0_UO110,3,1
1,P3_Y0_UO110,3,1
0,P3_Y-1_U25,3,1
0,P2_Y-1_U48,2,1
2,P2_Y0_UO108,2,1
1,P2_Y0_UO108,2,1
0,P2_Y-1_U15,2,1
0,P3_Y-1_U17,3,1
4,P1_Y0_UO81,2,1
3,P1_Y0_UO81,1,1
2,P1_Y0_UO81,1,1
1,P1_Y0_UO81,1,1
0,P1_Y-1_U38,1,1
0,P2_Y-1_U32,2,1
9,P1_Y7_UO96,1,2
8,P1_Y7_UO96,1,2
7,P2_Y5_UO166,1,2
6,P2_Y5_UO166,1,2
5,P2_Y3_UO123,2,2
4,P2_Y3_UO123,2,2
3,P2_Y1_UO153,2,2
2,P2_Y1_UO153,2,2
1,P2_Y-1_U46,2,2
0,P2_Y-1_U46,2,2
1,P3_Y-1_U52,3,2
0,P3_Y-1_U52,3,2
3,P1_Y1_UO49,1,2
2,P1_Y1_UO49,1,2
1,P1_Y-1_U85,1,2
0,P1_Y-1_U85,1,2
1,P2_Y-1_U20,2,2
0,P2_Y-1_U20,2,2
5,P1_Y3_UO183,1,2
