Year,ID,PatchID,Lineage
9,P3_Y8_UO20,3,0
8,P3_Y6_UO155,3,0
7,P3_Y6_UO155,3,0
6,P3_Y4_UO54,3,0
5,P3_Y4_UO54,3,0
4,P3_Y2_UO82,3,0
3,P3_Y2_UO82,3,0
2,P3_Y0_UO2,3,0
1,P3_Y0_UO2,3,0
0,P3_Y-1_U24,3,0
0,P2_Y-1_U2,2,0
2,P2_Y0_UO108,2,0
1,P2_Y0_UO108,2,0
0,P2_Y-1_U15,2,0
0,P3_Y-1_U17,3,0
4,P3_Y2_UO113,2,0
3,P3_Y2_UO113,3,0
2,P3_Y0_UO2,3,0
1,P3_Y0_UO2,3,0
0,P3_Y-1_U24,3,0
0,P2_Y-1_U2,2,0
2,P2_Y0_UO23,2,0
1,P2_Y0_UO23,2,0
0,P2_Y-1_U60,2,0
0,P1_Y-1_U86,1,0
6,P1_Y4_UO20,2,0
5,P1_Y4_UO20,1,0
4,P1_Y2_UO135,1,0
3,P1_Y2_UO135,1,0
2,P1_Y0_UO51,1,0
1,P1_Y0_UO51,1,0
0,P1_Y-1_U46,1,0
0,P2_Y-1_U19,2,0
2,P1_Y-1_U29,2,0
1,P1_Y-1_U29,2,0
0,P1_Y-1_U29,1,0
4,P1_Y1_UO120,2,0
3,P1_Y1_UO120,1,0
2,P1_Y1_UO120,1,0
1,P1_Y-1_U25,1,0
0,P1_Y-1_U25,1,0
1,P1_Y-1_U29,2,0
0,P1_Y-1_U29,1,0
8,P1_Y5_UO51,2,0
7,P1_Y5_UO51,2,0
6,P1_Y5_UO51,1,0
5,P2_Y3_UO129,1,0
4,P2_Y3_UO129,2,0
3,P2_Y1_UO59,2,0
2,P2_Y1_UO59,2,0
1,P2_Y-1_U38,2,0
0,P2_Y-1_U38,2,0
1,P3_Y-1_U46,3,0
0,P3_Y-1_U46,3,0
3,P1_Y-1_U81,1,0
2,P1_Y-1_U81,1,0
1,P1_Y-1_U81,1,0
0,P1_Y-1_U81,1,0
5,P1_Y3_UO115,2,0
4,P1_Y3_UO115,1,0
3,P1_Y1_UO43,1,0
2,P1_Y1_UO43,1,0
1,P1_Y-1_U36,1,0
0,P1_Y-1_U36,1,0
1,P2_Y-1_U61,2,0
0,P2_Y-1_U61,2,0
3,P2_Y1_UO129,2,0
2,P2_Y1_UO129,2,0
1,P2_Y-1_U39,2,0
0,P2_Y-1_U39,2,0
1,P3_Y-1_U39,3,0
0,P3_Y-1_U39,3,0
9,P3_Y8_UO9,3,1
8,P3_Y6_UO134,3,1
7,P3_Y6_UO134,3,1
6,P3_Y4_UO81,3,1
5,P3_Y4_UO81,3,1
4,P3_Y2_UO126,3,1
3,P3_Y2_UO126,3,1
2,P3_Y0_UO155,3,1
1,P3_Y0_UO155,3,1
0,P3_Y-1_U86,3,1
0,P2_Y-1_U22,2,1
2,P2_Y0_UO108,2,1
1,P2_Y0_UO108,2,1
0,P2_Y-1_U15,2,1
0,P3_Y-1_U17,3,1
4,P2_Y2_UO66,2,1
3,P2_Y2_UO66,2,1
2,P1_Y0_UO62,2,1
1,P1_Y0_UO62,1,1
0,P1_Y-1_U45,1,1
0,P2_Y-1_U88,2,1
2,P3_Y0_UO30,3,1
1,P3_Y0_UO30,3,1
0,P3_Y-1_U73,3,1
0,P2_Y-1_U1,2,1
6,P2_Y4_UO77,2,1
5,P2_Y4_UO77,2,1
4,P2_Y2_UO45,2,1
3,P2_Y2_UO45,2,1
2,P3_Y0_UO115,2,1
1,P3_Y0_UO115,3,1
0,P3_Y-1_U25,3,1
0,P2_Y-1_U48,2,1
2,P2_Y0_UO77,1,1
1,P2_Y0_UO77,2,1
0,P2_Y-1_U57,2,1
0,P3_Y-1_U93,3,1
4,P3_Y2_UO12,3,1
3,P3_Y2_UO12,3,1
2,P3_Y0_UO155,3,1
1,P3_Y0_UO155,3,1
0,P3_Y-1_U86,3,1
0,P2_Y-1_U22,2,1
2,P2_Y-1_U28,2,1
1,P2_Y-1_U28,2,1
0,P2_Y-1_U28,2,1
8,P1_Y5_UO51,2,1
7,P1_Y5_UO51,2,1
6,P1_Y5_UO51,1,1
5,P2_Y3_UO129,1,1
4,P2_Y3_UO129,2,1
3,P2_Y1_UO59,2,1
2,P2_Y1_UO59,2,1
