Year,ID,PatchID,Lineage
9,P1_Y4_UO31,1,0
8,P1_Y4_UO31,1,0
7,P1_Y4_UO31,1,0
6,P1_Y4_UO31,1,0
5,P1_Y4_UO31,1,0
4,P1_Y2_UO135,1,0
3,P1_Y2_UO135,1,0
2,P1_Y0_UO51,1,0
1,P1_Y0_UO51,1,0
0,P1_Y-1_U46,1,0
0,P2_Y-1_U19,2,0
2,P1_Y-1_U29,2,0
1,P1_Y-1_U29,2,0
0,P1_Y-1_U29,1,0
4,P1_Y1_UO120,2,0
3,P1_Y1_UO120,1,0
2,P1_Y1_UO120,1,0
1,P1_Y-1_U25,1,0
0,P1_Y-1_U25,1,0
1,P1_Y-1_U29,2,0
0,P1_Y-1_U29,1,0
9,P1_Y7_UO161,1,1
8,P1_Y7_UO161,1,1
7,P1_Y5_UO128,1,1
6,P1_Y5_UO128,1,1
5,P1_Y3_UO26,1,1
4,P1_Y3_UO26,1,1
3,P1_Y1_UO103,1,1
2,P1_Y1_UO103,1,1
1,P1_Y-1_U85,1,1
0,P1_Y-1_U85,1,1
1,P2_Y-1_U97,2,1
0,P2_Y-1_U97,2,1
3,P2_Y-1_U88,2,1
2,P2_Y-1_U88,2,1
1,P2_Y-1_U88,2,1
0,P2_Y-1_U88,2,1
5,P2_Y3_UO89,2,1
4,P2_Y3_UO89,2,1
3,P1_Y1_UO7,2,1
2,P1_Y1_UO7,1,1
1,P1_Y-1_U79,1,1
0,P1_Y-1_U79,1,1
1,P2_Y-1_U90,2,1
0,P2_Y-1_U90,2,1
3,P3_Y1_UO33,3,1
2,P3_Y1_UO33,3,1
1,P3_Y-1_U45,3,1
0,P3_Y-1_U45,3,1
1,P2_Y-1_U44,2,1
0,P2_Y-1_U44,2,1
7,P2_Y5_UO109,2,1
6,P2_Y5_UO109,2,1
5,P2_Y3_UO217,2,1
4,P2_Y3_UO217,2,1
3,P2_Y1_UO164,2,1
2,P2_Y1_UO164,2,1
1,P2_Y-1_U41,2,1
0,P2_Y-1_U41,2,1
1,P1_Y-1_U95,1,1
0,P1_Y-1_U95,1,1
3,P3_Y1_UO33,3,1
2,P3_Y1_UO33,3,1
1,P3_Y-1_U45,3,1
0,P3_Y-1_U45,3,1
1,P2_Y-1_U44,2,1
0,P2_Y-1_U44,2,1
5,P1_Y3_UO126,1,1
4,P1_Y3_UO126,1,1
3,P2_Y1_UO149,1,1
2,P2_Y1_UO149,1,1
1,P2_Y-1_U27,2,1
0,P2_Y-1_U27,2,1
1,P1_Y-1_U5,1,1
0,P1_Y-1_U5,1,1
3,P3_Y1_UO32,2,1
2,P3_Y1_UO32,2,1
1,P3_Y-1_U45,3,1
0,P3_Y-1_U45,3,1
1,P2_Y-1_U44,2,1
0,P2_Y-1_U44,2,1
9,P1_Y7_UO162,1,2
8,P1_Y7_UO162,1,2
7,P1_Y5_UO128,1,2
6,P1_Y5_UO128,1,2
5,P1_Y3_UO26,1,2
4,P1_Y3_UO26,1,2
3,P1_Y1_UO103,1,2
2,P1_Y1_UO103,1,2
1,P1_Y-1_U85,1,2
0,P1_Y-1_U85,1,2
1,P2_Y-1_U97,2,2
0,P2_Y-1_U97,2,2
3,P2_Y-1_U88,2,2
2,P2_Y-1_U88,2,2
1,P2_Y-1_U88,2,2
0,P2_Y-1_U88,2,2
5,P2_Y3_UO89,2,2
4,P2_Y3_UO89,2,2
3,P1_Y1_UO7,2,2
2,P1_Y1_UO7,1,2
1,P1_Y-1_U79,1,2
0,P1_Y-1_U79,1,2
1,P2_Y-1_U90,2,2
0,P2_Y-1_U90,2,2
3,P3_Y1_UO33,3,2
2,P3_Y1_UO33,3,2
1,P3_Y-1_U45,3,2
0,P3_Y-1_U45,3,2
1,P2_Y-1_U44,2,2
0,P2_Y-1_U44,2,2
7,P2_Y5_UO109,2,2
6,P2_Y5_UO109,2,2
5,P2_Y3_UO217,2,2
4,P2_Y3_UO217,2,2
3,P2_Y1_UO164,2,2
2,P2_Y1_UO164,2,2
1,P2_Y-1_U41,2,2
0,P2_Y-1_U41,2,2
1,P1_Y-1_U95,1,2
0,P1_Y-1_U95,1,2
3,P3_Y1_UO33,3,2
2,P3_Y1_UO33,3,2
1,P3_Y-1_U45,3,2
0,P3_Y-1_U45,3,2
1,P2_Y-1_U44,2,2
0,P2_Y-1_U44,2,2
5,P1_Y3_UO126,1,2
4,P1_Y3_UO126,1,2
3,P2_Y1_UO149,1,2
2,P2_Y1_UO149,1,2
1,P2_Y-1_U27,2,2
0,P2_Y-1_U27,2,2
1,P1_Y-1_U5,1,2
0,P1_Y-1_U5,1,2
3,P3_Y1_UO32,2,2
2,P3_Y1_UO32,2,2
1,P3_Y-1_U45,3,2
0,P3_Y-1_U45,3,2
1,P2_Y-1_U44,2,2
0,P2_Y-1_U44,2,2
9,P1_Y6_UO10,1,3
8,P1_Y6_UO10,1,3
7,P1_Y6_UO10,1,3
6,P1_Y4_UO28,1,3
5,P1_Y4_UO28,1,3
4,P1_Y2_UO135,1,3
3,P1_Y2_UO135,1,3
2,P1_Y0_UO51,1,3
1,P1_Y0_UO51,1,3
0,P1_Y-1_U46,1,3
0,P2_Y-1_U19,2,3
2,P1_Y-1_U29,2,3
1,P1_Y-1_U29,2,3
0,P1_Y-1_U29,1,3
4,P1_Y1_UO120,2,3
3,P1_Y1_UO120,1,3
2,P1_Y1_UO120,1,3
1,P1_Y-1_U25,1,3
0,P1_Y-1_U25,1,3
1,P1_Y-1_U29,2,3
0,P1_Y-1_U29,1,3
6,P1_Y4_UO26,2,3
5,P1_Y4_UO26,1,3
4,P1_Y2_UO135,1,3
3,P1_Y2_UO135,1,3
2,P1_Y0_UO51,1,3
1,P1_Y0_UO51,1,3
0,P1_Y-1_U46,1,3
0,P2_Y-1_U19,2,3
2,P1_Y-1_U29,2,3
1,P1_Y-1_U29,2,3
0,P1_Y-1_U29,1,3
4,P1_Y1_UO120,2,3
3,P1_Y1_UO120,1,3
2,P1_Y1_UO120,1,3
1,P1_Y-1_U25,1,3
0,P1_Y-1_U25,1,3
1,P1_Y-1_U29,2,3
0,P1_Y-1_U29,1,3
9,P1_Y7_UO126,1,4
8,P1_Y7_UO126,1,4
7,P2_Y5_UO134,1,4
6,P2_Y5_UO134,1,4
5,P1_Y3_UO208,2,4
4,P1_Y3_UO208,1,4
3,P1_Y1_UO43,1,4
2,P1_Y1_UO43,1,4
1,P1_Y-1_U36,1,4
0,P1_Y-1_U36,1,4
1,P2_Y-1_U61,2,4
0,P2_Y-1_U61,2,4
3,P2_Y-1_U94,2,4
2,P2_Y-1_U94,2,4
1,P2_Y-1_U94,2,4
0,P2_Y-1_U94,2,4
5,P1_Y1_UO120,1,4
4,P1_Y1_UO120,2,4
3,P1_Y1_UO120,1,4
2,P1_Y1_UO120,1,4
1,P1_Y-1_U25,1,4
0,P1_Y-1_U25,1,4
1,P1_Y-1_U29,2,4
0,P1_Y-1_U29,1,4
7,P3_Y5_UO172,2,4
6,P3_Y5_UO172,2,4
5,P3_Y3_UO17,3,4
4,P3_Y3_UO17,3,4
3,P3_Y1_UO167,3,4
2,P3_Y1_UO167,3,4
1,P3_Y-1_U45,3,4
0,P3_Y-1_U45,3,4
1,P2_Y-1_U4,2,4
0,P2_Y-1_U4,2,4
3,P2_Y-1_U50,2,4
2,P2_Y-1_U50,2,4
1,P2_Y-1_U50,2,4
0,P2_Y-1_U50,2,4
5,P3_Y2_UO113,2,4
4,P3_Y2_UO113,2,4
3,P3_Y2_UO113,3,4
2,P3_Y0_UO2,3,4
1,P3_Y0_UO2,3,4
0,P3_Y-1_U24,3,4
0,P2_Y-1_U2,2,4
2,P2_Y0_UO23,2,4
1,P2_Y0_UO23,2,4
0,P2_Y-1_U60,2,4
0,P1_Y-1_U86,1,4
9,P2_Y7_UO157,1,5
8,P2_Y7_UO157,1,5
7,P2_Y5_UO79,2,5
6,P2_Y5_UO79,2,5
5,P2_Y3_UO90,2,5
4,P2_Y3_UO90,2,5
3,P1_Y1_UO7,2,5
2,P1_Y1_UO7,1,5
1,P1_Y-1_U79,1,5
0,P1_Y-1_U79,1,5
1,P2_Y-1_U90,2,5
0,P2_Y-1_U90,2,5
3,P3_Y1_UO33,3,5
2,P3_Y1_UO33,3,5
1,P3_Y-1_U45,3,5
0,P3_Y-1_U45,3,5
1,P2_Y-1_U44,2,5
0,P2_Y-1_U44,2,5
5,P3_Y2_UO54,3,5
4,P3_Y2_UO54,3,5
3,P3_Y2_UO54,3,5
2,P3_Y0_UO110,3,5
1,P3_Y0_UO110,3,5
0,P3_Y-1_U25,3,5
0,P2_Y-1_U48,2,5
2,P1_Y-1_U29,2,5
1,P1_Y-1_U29,2,5
0,P1_Y-1_U29,1,5
7,P3_Y5_UO38,3,5
6,P3_Y5_UO38,3,5
5,P3_Y3_UO45,3,5
4,P3_Y3_UO45,3,5
3,P3_Y1_UO99,3,5
2,P3_Y1_UO99,3,5
1,P3_Y-1_U10,3,5
0,P3_Y-1_U10,3,5
1,P2_Y-1_U44,2,5
0,P2_Y-1_U44,2,5
3,P2_Y1_UO143,2,5
2,P2_Y1_UO143,2,5
1,P2_Y-1_U39,2,5
0,P2_Y-1_U39,2,5
1,P3_Y-1_U49,3,5
0,P3_Y-1_U49,3,5
