Year,ID,PatchID,Lineage
9,P2_Y8_UO5,1,0
8,P2_Y6_UO83,2,0
7,P2_Y6_UO83,1,0
6,P2_Y4_UO61,2,0
5,P2_Y4_UO61,3,0
4,P2_Y2_UO76,2,0
3,P2_Y2_UO76,3,0
2,P2_Y0_UO131,2,0
1,P2_Y0_UO131,1,0
0,P2_Y-1_U43,2,0
0,P1_Y-1_U5,1,0
2,P3_Y-1_U39,1,0
1,P3_Y-1_U39,2,0
0,P3_Y-1_U39,3,0
4,P3_Y2_UO163,1,0
3,P3_Y2_UO163,2,0
2,P1_Y0_UO121,3,0
1,P1_Y0_UO121,2,0
0,P1_Y-1_U45,1,0
0,P2_Y-1_U92,2,0
2,P2_Y0_UO164,2,0
1,P2_Y0_UO164,3,0
0,P2_Y-1_U15,2,0
0,P1_Y-1_U9,1,0
6,P3_Y4_UO173,1,0
5,P3_Y4_UO173,2,0
4,P1_Y2_UO109,3,0
3,P1_Y2_UO109,2,0
2,P1_Y0_UO120,1,0
1,P1_Y0_UO120,2,0
0,P1_Y-1_U45,1,0
0,P2_Y-1_U92,2,0
2,P2_Y0_UO75,2,0
1,P2_Y0_UO75,3,0
0,P2_Y-1_U57,2,0
0,P3_Y-1_U93,3,0
4,P2_Y0_UO141,2,0
3,P2_Y0_UO141,1,0
2,P2_Y0_UO141,2,0
1,P2_Y0_UO141,3,0
0,P2_Y-1_U43,2,0
0,P1_Y-1_U90,1,0
8,P1_Y6_UO149,3,0
7,P1_Y6_UO149,2,0
6,P3_Y4_UO168,1,0
5,P3_Y4_UO168,2,0
4,P1_Y2_UO109,3,0
3,P1_Y2_UO109,2,0
2,P1_Y0_UO120,1,0
1,P1_Y0_UO120,2,0
0,P1_Y-1_U45,1,0
0,P2_Y-1_U92,2,0
2,P2_Y0_UO75,2,0
1,P2_Y0_UO75,3,0
0,P2_Y-1_U57,2,0
0,P3_Y-1_U93,3,0
4,P2_Y0_UO141,2,0
3,P2_Y0_UO141,1,0
2,P2_Y0_UO141,2,0
1,P2_Y0_UO141,3,0
0,P2_Y-1_U43,2,0
0,P1_Y-1_U90,1,0
6,P3_Y3_UO138,2,0
5,P3_Y3_UO138,1,0
4,P3_Y3_UO138,2,0
3,P3_Y1_UO64,3,0
2,P3_Y1_UO64,2,0
1,P2_Y-1_U41,3,0
0,P2_Y-1_U41,2,0
1,P3_Y-1_U81,2,0
0,P3_Y-1_U81,3,0
3,P2_Y1_UO130,2,0
2,P2_Y1_UO130,3,0
1,P3_Y-1_U42,2,0
0,P3_Y-1_U42,3,0
1,P2_Y-1_U25,1,0
0,P2_Y-1_U25,2,0
9,P2_Y8_UO210,1,1
8,P2_Y6_UO74,2,1
7,P2_Y6_UO74,1,1
6,P2_Y4_UO61,2,1
5,P2_Y4_UO61,3,1
4,P2_Y2_UO76,2,1
3,P2_Y2_UO76,3,1
2,P2_Y0_UO131,2,1
1,P2_Y0_UO131,1,1
0,P2_Y-1_U43,2,1
0,P1_Y-1_U5,1,1
2,P3_Y-1_U39,1,1
1,P3_Y-1_U39,2,1
0,P3_Y-1_U39,3,1
4,P3_Y2_UO163,1,1
3,P3_Y2_UO163,2,1
2,P1_Y0_UO121,3,1
1,P1_Y0_UO121,2,1
0,P1_Y-1_U45,1,1
0,P2_Y-1_U92,2,1
2,P2_Y0_UO164,2,1
1,P2_Y0_UO164,3,1
0,P2_Y-1_U15,2,1
0,P1_Y-1_U9,1,1
6,P2_Y3_UO98,3,1
5,P2_Y3_UO98,2,1
4,P2_Y3_UO98,3,1
3,P2_Y1_UO40,2,1
2,P2_Y1_UO40,1,1
1,P3_Y-1_U29,2,1
0,P3_Y-1_U29,3,1
1,P2_Y-1_U48,1,1
0,P2_Y-1_U48,2,1
3,P3_Y1_UO195,1,1
2,P3_Y1_UO195,2,1
1,P2_Y-1_U72,3,1
0,P2_Y-1_U72,2,1
1,P3_Y-1_U36,2,1
0,P3_Y-1_U36,3,1
8,P3_Y6_UO202,1,1
7,P3_Y6_UO202,2,1
6,P1_Y4_UO44,3,1
5,P1_Y4_UO44,2,1
4,P3_Y2_UO178,1,1
3,P3_Y2_UO178,2,1
2,P1_Y0_UO101,3,1
1,P1_Y0_UO101,2,1
0,P1_Y-1_U82,1,1
0,P2_Y-1_U13,2,1
2,P2_Y0_UO66,2,1
1,P2_Y0_UO66,3,1
0,P2_Y-1_U8,2,1
0,P1_Y-1_U9,1,1
4,P2_Y0_UO44,2,1
3,P2_Y0_UO44,1,1
2,P2_Y0_UO44,2,1
1,P2_Y0_UO44,3,1
0,P2_Y-1_U74,2,1
0,P3_Y-1_U53,3,1
6,P2_Y4_UO64,2,1
5,P2_Y4_UO64,3,1
4,P2_Y2_UO76,2,1
3,P2_Y2_UO76,3,1
2,P2_Y0_UO131,2,1
1,P2_Y0_UO131,1,1
0,P2_Y-1_U43,2,1
0,P1_Y-1_U5,1,1
2,P3_Y-1_U39,1,1
1,P3_Y-1_U39,2,1
0,P3_Y-1_U39,3,1
4,P3_Y2_UO163,1,1
3,P3_Y2_UO163,2,1
2,P1_Y0_UO121,3,1
1,P1_Y0_UO121,2,1
0,P1_Y-1_U45,1,1
0,P2_Y-1_U92,2,1
2,P2_Y0_UO164,2,1
1,P2_Y0_UO164,3,1
0,P2_Y-1_U15,2,1
0,P1_Y-1_U9,1,1
