Year,ID,PatchID,Lineage
9,P2_Y8_UO161,1,0
8,P2_Y6_UO29,2,0
7,P2_Y6_UO29,1,0
6,P2_Y4_UO97,2,0
5,P2_Y4_UO97,1,0
4,P2_Y2_UO34,2,0
3,P2_Y2_UO34,1,0
2,P2_Y0_UO74,2,0
1,P2_Y0_UO74,3,0
0,P2_Y-1_U57,2,0
0,P3_Y-1_U93,3,0
2,P1_Y0_UO122,3,0
1,P1_Y0_UO122,2,0
0,P1_Y-1_U35,1,0
0,P2_Y-1_U88,2,0
4,P2_Y1_UO116,1,0
3,P2_Y1_UO116,2,0
2,P2_Y1_UO116,1,0
1,P3_Y-1_U42,2,0
0,P3_Y-1_U42,3,0
1,P2_Y-1_U33,3,0
0,P2_Y-1_U33,2,0
6,P1_Y4_UO119,3,0
5,P1_Y4_UO119,2,0
4,P1_Y2_UO96,1,0
3,P1_Y2_UO96,2,0
2,P1_Y0_UO120,1,0
1,P1_Y0_UO120,2,0
0,P1_Y-1_U45,1,0
0,P2_Y-1_U92,2,0
2,P2_Y0_UO75,2,0
1,P2_Y0_UO75,3,0
0,P2_Y-1_U57,2,0
0,P3_Y-1_U93,3,0
4,P2_Y2_UO93,2,0
3,P2_Y2_UO93,3,0
2,P2_Y0_UO131,2,0
1,P2_Y0_UO131,1,0
0,P2_Y-1_U43,2,0
0,P1_Y-1_U5,1,0
2,P3_Y-1_U39,1,0
1,P3_Y-1_U39,2,0
0,P3_Y-1_U39,3,0
8,P1_Y6_UO182,3,0
7,P1_Y6_UO182,2,0
6,P1_Y4_UO141,1,0
5,P1_Y4_UO141,2,0
4,P1_Y2_UO96,1,0
3,P1_Y2_UO96,2,0
2,P1_Y0_UO120,1,0
1,P1_Y0_UO120,2,0
0,P1_Y-1_U45,1,0
0,P2_Y-1_U92,2,0
2,P2_Y0_UO75,2,0
1,P2_Y0_UO75,3,0
0,P2_Y-1_U57,2,0
0,P3_Y-1_U93,3,0
4,P1_Y1_UO135,2,0
3,P1_Y1_UO135,1,0
2,P1_Y1_UO135,2,0
1,P2_Y-1_U9,1,0
0,P2_Y-1_U9,2,0
1,P1_Y-1_U81,2,0
0,P1_Y-1_U81,1,0
6,P2_Y4_UO8,2,0
5,P2_Y4_UO8,1,0
4,P2_Y2_UO119,2,0
3,P2_Y2_UO119,1,0
2,P2_Y0_UO131,2,0
1,P2_Y0_UO131,1,0
0,P2_Y-1_U43,2,0
0,P1_Y-1_U5,1,0
2,P1_Y0_UO50,1,0
1,P1_Y0_UO50,2,0
0,P1_Y-1_U46,1,0
0,P2_Y-1_U19,2,0
4,P1_Y2_UO95,1,0
3,P1_Y2_UO95,2,0
2,P1_Y0_UO120,1,0
1,P1_Y0_UO120,2,0
0,P1_Y-1_U45,1,0
0,P2_Y-1_U92,2,0
2,P2_Y0_UO75,2,0
1,P2_Y0_UO75,3,0
0,P2_Y-1_U57,2,0
0,P3_Y-1_U93,3,0
9,P2_Y8_UO162,1,1
8,P2_Y6_UO29,2,1
7,P2_Y6_UO29,1,1
6,P2_Y4_UO97,2,1
5,P2_Y4_UO97,1,1
4,P2_Y2_UO34,2,1
3,P2_Y2_UO34,1,1
2,P2_Y0_UO74,2,1
1,P2_Y0_UO74,3,1
0,P2_Y-1_U57,2,1
0,P3_Y-1_U93,3,1
2,P1_Y0_UO122,3,1
1,P1_Y0_UO122,2,1
0,P1_Y-1_U35,1,1
0,P2_Y-1_U88,2,1
4,P2_Y1_UO116,1,1
3,P2_Y1_UO116,2,1
2,P2_Y1_UO116,1,1
1,P3_Y-1_U42,2,1
0,P3_Y-1_U42,3,1
1,P2_Y-1_U33,3,1
0,P2_Y-1_U33,2,1
6,P1_Y4_UO119,3,1
5,P1_Y4_UO119,2,1
4,P1_Y2_UO96,1,1
3,P1_Y2_UO96,2,1
2,P1_Y0_UO120,1,1
1,P1_Y0_UO120,2,1
0,P1_Y-1_U45,1,1
0,P2_Y-1_U92,2,1
2,P2_Y0_UO75,2,1
1,P2_Y0_UO75,3,1
0,P2_Y-1_U57,2,1
0,P3_Y-1_U93,3,1
4,P2_Y2_UO93,2,1
3,P2_Y2_UO93,3,1
2,P2_Y0_UO131,2,1
1,P2_Y0_UO131,1,1
0,P2_Y-1_U43,2,1
0,P1_Y-1_U5,1,1
