Year,K,GrowthRate,N_Initial,PopSizes_Mean,PopSizes_Std,N_Females,N_Males,N_YYMales,N_YYFemales,N_MatureFemales,N_MatureMales,N_MatureYYMales,N_MatureYYFemales,MatureCount,ImmatureCount,EggLayEvents,Births,EggDeaths,MyyProgeny,FyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PNratio_Emi,N_beforePacking_AddAge0s,PackingDeaths_Emigration,YYSelectionPackingDeaths_Emi,WildSelectionPackingDeaths_Emi,N_Emigration,Deaths_EmiMort,N_EmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PNratio_Immi,PackingDeaths_Immigration,YYSelectionPackingDeaths_Immi,WildSelectionPackingDeaths_Immi,SelectionDeaths_Age0s_Immigration,N_Immigration,Deaths_ImmiMort,N_ImmiMortality,Alleles,He,Ho,p1,p2,q1,q2,MateDist,MateDist_SD,Female_EmigrationDist,Female_EmigrationDist_SD,Male_EmigrationDist,Male_EmigrationDist_SD,Female_FromHomeDist,Female_FromHomeDist_SD,Male_FromHomeDist,Male_FromHomeDist_SD,Female_StrayerDist,Female_StrayerDist_SD,Male_StrayerDist,Male_StrayerDist_SD,Female_HomeAttemptStrayDist,Female_HomeAttemptStrayDist_SD,Male_HomeAttemptStrayDist,Male_HomeAttemptStrayDist_SD,DeseaseStates,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,AA_aa_Mates,AA_AA_Mates,aa_aa_Mates,AA_Aa_Mates,aa_Aa_Mates,Aa_Aa_Mates
0,400.0|100.0|100.0|100.0|100.0|,0.8875,400|100|100|100|100|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,199|60|52|40|47|,201|40|48|60|53|,0|0|0|0|0|,0|0|0|0|0|,87|28|21|20|18|,97|17|26|26|28|,0|0|0|0|0|,0|0|0|0|0|,184,216,87,882|335|152|111|284|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1282|435|252|211|384|,882|335|152|111|284|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,10.0|8.0|2.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,390|100|100|98|92|,35|7|9|8|11|,355|93|91|90|81|,4|4|4|4|4|,0.49873437499999995|0.49675|0.498475|0.49955000000000005|0.49817500000000003|,0.5125|0.55|0.505|0.48|0.515|,0.48875,0.51125,0.53375,0.46625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400|100|100|100|100|,93|91|90|81|,0|0|0|0|,0|0|0|0|,0|0|0|0|,93|91|90|81|,0|0|0|0|,10,6,5,15,24,27
1,400.0|100.0|100.0|100.0|100.0|,1.0422535211267605,355|93|91|90|81|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,197|56|48|53|40|,158|37|43|37|41|,0|0|0|0|0|,0|0|0|0|0|,51|14|15|9|13|,54|15|7|14|18|,0|0|0|0|0|,0|0|0|0|0|,105,250,51,729|221|213|137|158|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1084|314|304|227|239|,684|214|204|127|139|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,8.0|2.0|4.0|2.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,392|100|100|100|92|,22|5|12|3|2|,370|95|88|97|90|,4|4|4|4|4|,0.49466574092441973|0.49398774424788994|0.49843014128728413|0.4813271604938272|0.4919219631153787|,0.5253521126760563|0.5161290322580645|0.5164835164835165|0.5166666666666667|0.5555555555555556|,0.44366197183098594,0.5563380281690141,0.4535211267605634,0.5464788732394367,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355|93|91|90|81|,95|88|97|90|,0|0|0|0|,0|0|0|0|,0|0|0|0|,95|88|97|90|,0|0|0|0|,2,6,2,15,9,17
2,400.0|100.0|100.0|100.0|100.0|,0.9972972972972973,370|95|88|97|90|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,200|59|43|55|43|,170|36|45|42|47|,0|0|0|0|0|,0|0|0|0|0|,66|15|12|26|13|,44|9|9|11|15|,0|0|0|0|0|,0|0|0|0|0|,110,260,66,965|166|252|451|96|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1335|261|340|548|186|,935|161|240|448|86|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,10.0|8.0|0|2.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,390|100|100|100|90|,21|4|7|7|3|,369|96|93|93|87|,4|4|4|4|4|,0.4996018991964938|0.4975346260387812|0.4986763946280992|0.49224147093208626|0.49722222222222223|,0.4837837837837838|0.4789473684210526|0.48295454545454547|0.4845360824742268|0.4888888888888889|,0.48243243243243245,0.5175675675675676,0.5094594594594595,0.4905405405405405,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370|95|88|97|90|,96|93|93|87|,0|0|0|0|,0|0|0|0|,0|0|0|0|,96|93|93|87|,0|0|0|0|,6,3,4,17,26,10
3,400.0|100.0|100.0|100.0|100.0|,0.989159891598916,369|96|93|93|87|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,180|42|50|41|47|,189|54|43|52|40|,0|0|0|0|0|,0|0|0|0|0|,55|14|15|11|15|,48|10|9|17|12|,0|0|0|0|0|,0|0|0|0|0|,103,266,55,922|279|268|124|251|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1291|375|361|217|338|,891|275|261|117|238|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,10.0|6.0|4.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,390|100|100|93|97|,25|7|6|4|8|,365|93|94|89|89|,4|4|4|4|4|,0.49570177951102|0.49386935763888884|0.4872239565267661|0.49572204879176784|0.4970603778570485|,0.483739837398374|0.4791666666666667|0.4838709677419355|0.4946236559139785|0.47701149425287354|,0.4796747967479675,0.5203252032520326,0.43766937669376693,0.5623306233062331,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369|96|93|93|87|,93|94|89|89|,0|0|0|0|,0|0|0|0|,0|0|0|0|,93|94|89|89|,0|0|0|0|,6,3,1,16,15,14
4,400.0|100.0|100.0|100.0|100.0|,0.9863013698630136,365|93|94|89|89|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,182|41|48|49|44|,183|52|46|40|45|,0|0|0|0|0|,0|0|0|0|0|,50|9|14|15|12|,54|20|11|10|13|,0|0|0|0|0|,0|0|0|0|0|,104,261,50,782|155|152|196|279|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1147|248|246|285|368|,747|148|146|185|268|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,9.0|7.0|0|1.0|1.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,391|100|91|100|100|,31|7|8|8|8|,360|93|83|92|92|,4|4|4|4|4|,0.49626759241884033|0.49017227425135856|0.49816093254866456|0.49352985734124477|0.4918886504229264|,0.49726027397260275|0.40860215053763443|0.4627659574468085|0.5449438202247191|0.5786516853932584|,0.5575342465753425,0.44246575342465755,0.4794520547945205,0.5205479452054794,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365|93|94|89|89|,93|83|92|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,93|83|92|92|,0|0|0|0|,3,3,5,17,10,12
5,400.0|100.0|100.0|100.0|100.0|,0.9805555555555555,360|93|83|92|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,178|50|40|46|42|,182|43|43|46|50|,0|0|0|0|0|,0|0|0|0|0|,64|24|9|16|15|,65|16|12|18|19|,0|0|0|0|0|,0|0|0|0|0|,129,231,64,1015|452|93|170|300|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1375|545|176|262|392|,975|445|76|162|292|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,24.0|0|14.0|0|10.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,376|97|100|79|100|,23|7|6|7|3|,353|90|94|72|97|,4|4|4|4|4|,0.4922646604938271|0.4884090646317494|0.4664319930323704|0.4930883742911153|0.49881852551984873|,0.4666666666666667|0.45698924731182794|0.42771084337349397|0.4891304347826087|0.4891304347826087|,0.5319444444444444,0.46805555555555556,0.41805555555555557,0.5819444444444445,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360|93|83|92|92|,90|94|72|97|,0|0|0|0|,0|0|0|0|,0|0|0|0|,90|94|72|97|,0|0|0|0|,3,6,2,23,11,19
6,400.0|100.0|100.0|100.0|100.0|,1.0141643059490084,353|90|94|72|97|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,167|49|41|28|49|,186|41|53|44|48|,0|0|0|0|0|,0|0|0|0|0|,42|20|9|4|9|,50|9|13|10|18|,0|0|0|0|0|,0|0|0|0|0|,92,261,42,635|326|88|25|196|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,988|416|182|97|293|,591|316|82|0|193|,0|0|0|0|0|,0|0|0|0|0|,397|100|100|97|100|,0|0|0|0|0|,397|100|100|97|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,7.0|0|2.0|0|5.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,390|94|100|96|100|,32|13|7|4|8|,358|81|93|92|92|,4|4|4|4|4|,0.48872473095843805|0.47577160493827164|0.49318130375735625|0.4918016975308642|0.4892655967690509|,0.43342776203966005|0.4388888888888889|0.48404255319148937|0.3888888888888889|0.41237113402061853|,0.6048158640226629,0.3951841359773371,0.5169971671388102,0.4830028328611898,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353|90|94|72|97|,81|93|92|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,81|93|92|92|,0|0|0|0|,6,11,2,9,9,5
7,400.0|100.0|100.0|100.0|100.0|,1.0307262569832403,358|81|93|92|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,179|41|50|44|44|,179|40|43|48|48|,0|0|0|0|0|,0|0|0|0|0|,66|16|14|15|21|,74|18|11|21|24|,0|0|0|0|0|,0|0|0|0|0|,140,218,66,1170|236|227|216|491|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1528|317|320|308|583|,1128|217|220|208|483|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,12.0|8.0|0|4.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,388|100|93|100|95|,19|9|4|5|1|,369|91|89|95|94|,4|4|4|4|4|,0.4923359913860367|0.48750190519737835|0.48814891895016765|0.4863835066162572|0.4877126654064272|,0.4399441340782123|0.35802469135802467|0.46236559139784944|0.44021739130434784|0.4891304347826087|,0.5726256983240223,0.4273743016759777,0.4511173184357542,0.5488826815642458,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358|81|93|92|92|,91|89|95|94|,0|0|0|0|,0|0|0|0|,0|0|0|0|,91|89|95|94|,0|0|0|0|,15,7,4,13,17,10
8,400.0|100.0|100.0|100.0|100.0|,0.964769647696477,369|91|89|95|94|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,184|43|44|51|46|,185|48|45|44|48|,0|0|0|0|0|,0|0|0|0|0|,37|9|10|9|9|,38|11|8|11|8|,0|0|0|0|0|,0|0|0|0|0|,75,294,37,560|156|204|81|119|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,929|247|293|176|213|,529|147|193|76|113|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,19.0|0|0|1.0|18.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,381|93|88|100|100|,25|9|9|0|7|,356|84|79|100|93|,4|4|4|4|4|,0.493425062976917|0.49381113392102394|0.49387703572781216|0.4959002770083103|0.48822996831145304|,0.483739837398374|0.4010989010989011|0.47191011235955055|0.5263157894736842|0.5319148936170213|,0.513550135501355,0.48644986449864497,0.5799457994579946,0.42005420054200543,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369|91|89|95|94|,84|79|100|93|,0|0|0|0|,0|0|0|0|,0|0|0|0|,84|79|100|93|,0|0|0|0|,10,6,1,5,12,3
9,400.0|100.0|100.0|100.0|100.0|,0.9747191011235955,356|84|79|100|93|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,178|42|39|49|48|,178|42|40|51|45|,0|0|0|0|0|,0|0|0|0|0|,78|14|17|24|23|,65|15|13|18|19|,0|0|0|0|0|,0|0|0|0|0|,143,213,78,928|145|193|328|262|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1284|229|272|428|355|,884|129|172|328|255|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,24.0|0|23.0|1.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,376|92|100|100|84|,29|13|6|7|3|,347|79|94|93|81|,4|4|4|4|4|,0.49580821550309306|0.49387046485260777|0.49531325108155744|0.493275|0.49583766909469307|,0.5210674157303371|0.43452380952380953|0.5379746835443038|0.525|0.5806451612903226|,0.5421348314606742,0.45786516853932585,0.4508426966292135,0.5491573033707865,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356|84|79|100|93|,79|94|93|81|,0|0|0|0|,0|0|0|0|,0|0|0|0|,79|94|93|81|,0|0|0|0|,13,8,2,19,17,19
