Year,PatchID,Count,TotalAncestors,Proportion,Percentage
0,1,25,225,0.1111111111111111,11.11111111111111
0,2,21,225,0.09333333333333334,9.333333333333334
0,3,17,225,0.07555555555555556,7.555555555555555
0,4,16,225,0.07111111111111111,7.111111111111111
0,5,0,225,0.0,0.0
0,6,13,225,0.057777777777777775,5.777777777777778
0,7,14,225,0.06222222222222222,6.222222222222222
0,8,0,225,0.0,0.0
0,9,0,225,0.0,0.0
0,10,0,225,0.0,0.0
0,11,0,225,0.0,0.0
0,12,20,225,0.08888888888888889,8.88888888888889
0,13,10,225,0.044444444444444446,4.444444444444445
0,14,0,225,0.0,0.0
0,15,17,225,0.07555555555555556,7.555555555555555
0,16,13,225,0.057777777777777775,5.777777777777778
0,17,25,225,0.1111111111111111,11.11111111111111
0,18,11,225,0.04888888888888889,4.888888888888889
0,19,23,225,0.10222222222222223,10.222222222222223
0,20,0,225,0.0,0.0
1,1,17,210,0.08095238095238096,8.095238095238095
1,2,17,210,0.08095238095238096,8.095238095238095
1,3,23,210,0.10952380952380952,10.952380952380953
1,4,14,210,0.06666666666666667,6.666666666666667
1,5,0,210,0.0,0.0
1,6,17,210,0.08095238095238096,8.095238095238095
1,7,10,210,0.047619047619047616,4.761904761904762
1,8,0,210,0.0,0.0
1,9,0,210,0.0,0.0
1,10,0,210,0.0,0.0
1,11,0,210,0.0,0.0
1,12,17,210,0.08095238095238096,8.095238095238095
1,13,13,210,0.06190476190476191,6.190476190476191
1,14,0,210,0.0,0.0
1,15,21,210,0.1,10.0
1,16,8,210,0.0380952380952381,3.8095238095238098
1,17,24,210,0.11428571428571428,11.428571428571429
1,18,4,210,0.01904761904761905,1.9047619047619049
1,19,25,210,0.11904761904761904,11.904761904761903
1,20,0,210,0.0,0.0
2,1,23,199,0.11557788944723618,11.557788944723619
2,2,25,199,0.12562814070351758,12.562814070351758
2,3,16,199,0.08040201005025126,8.040201005025125
2,4,14,199,0.07035175879396985,7.035175879396985
2,5,0,199,0.0,0.0
2,6,12,199,0.06030150753768844,6.030150753768844
2,7,12,199,0.06030150753768844,6.030150753768844
2,8,0,199,0.0,0.0
2,9,0,199,0.0,0.0
2,10,0,199,0.0,0.0
2,11,0,199,0.0,0.0
2,12,19,199,0.09547738693467336,9.547738693467336
2,13,9,199,0.04522613065326633,4.522613065326634
2,14,0,199,0.0,0.0
2,15,16,199,0.08040201005025126,8.040201005025125
2,16,7,199,0.035175879396984924,3.5175879396984926
2,17,24,199,0.12060301507537688,12.060301507537687
